issue_id,issue_content
921,设置 更新 要 随意 设置 会 导致 状态 更新 canal instance filter transaction entry true zk cusor canal instance filter transaction entry true type com alibaba otter canal protocol position log position identity slave id source address address port postion gtid included false journal name mysql bin position server id timestamp canal instance filter transaction entry zk
920,数据 过滤 问题 配置 白 名单 还是 能 收到 其他 表 信息 见 如下 打印 canan kafka canal instance filter regex easy ip civil user phone table sys user logfile mysql bin entry rowdata event type query sql update sys user set login date where id faq
919,升级 之后 使用 老 版本 客户端 是否 可以 读取 数据 估计 行 这个 升级 兼容 可以 读取 数据 测试 可以 连 fix upgrade protobuf version upgrade protobuf version cla assistant check https cla assistant io pull badge signed https cla assistant io alibaba canal pull request br all committers have signed the cla cla assistant check https cla assistant io pull badge not signed https cla assistant io alibaba canal pull request br thank you your submission we really appreciate it like many open source projects we ask that you sign our contributor license agreement https cla assistant io alibaba canal pull request before we can accept your contribution br sub you have signed the cla already but the status is still pending let us recheck https cla assistant io check alibaba canal pull request it sub protobuf protobuf cliet tks
918,新 旧 版本 是否 兼容 出来 之后 打算 升级 老 版本 由于 对 实时 性 要求 较 高 能 停服 考虑 想要 平滑 升级 新 版本 配置 相同 老 版本 共同 注册 关掉 老 版本 节点 新 版本 抢占 处理权 再上 新 版本 疑问 步骤 时候 新老 版本 能 兼容 吗 文档 说 可以 完全 兼容 v snapshot config zk server
917,数据库 密码 支持 加密 可以 考虑 根据 自己 需求 扩展 覆盖 掉 canal instance db password properties resolver
916,集群 搭建 启动 报错 连接 连接 端口号 弄错 zookeeper canal session x server null unexpected error closing socket connection and attempting reconnect java net connect exception connection refused at sun nio ch socket channel impl check connect method na at sun nio ch socket channel impl finish connect socket channel impl java na at org apache zookeeper client cnxn socket nio transport client cnxn socket nio java zookeeper jar at org apache zookeeper client cnxn send thread run client cnxn java zookeeper jar canal properties canal id canal zk servers canal instance global spring xml classpath spring instance xml canal zookeeper
915,关于 主备 切换 两 问题 望 指教 中 设置 备用 库 主 库宕机 切 备用 库 之后 主库 恢复 备用 库宕 机 能 切回 主库么 是否 支持 从而 关注 物理 节点 切换 会 主动 主库 支持 模式 切换 备库 以后 回退 数据 重复 问题 怎么 解决 主 键么 如果 修改 主键 怎么 办 例如 源端 操作 源 端 目标 端 数据库 都 条 数据 现在 此时 主库 切换 备库 回退 日志 重 做 步骤 成功 失败 主键 冲突 此时 目标 库 就 变成 两 条 数据 数据 不一致 源 端 可以 考虑 使用 遇到 主键 冲突 拆 mysql canal canal vip rds vip agapple tks s insert id update id where id id s id id insert merge sql update delete before pk merge insert pk
914,数据库 密码 支持 加密 密码 这个 密码 支持 加密 密码 目前 支持 可以 考虑 提交 给我 canal instance db password pr
913,异常 场景 测试 导致 操作 系统 内存 泄漏 模拟 文件 内容 跌断 对 文件 删除 一部分 数据 发送 解析 文件 时 异常 异常 持续 长 时间 会 导致 内存 泄漏 操作 系统 日志 最终 导致 操作 系统 最后 能 重启 系统 自己 检查 一下 所需要 内存 参数 机器 内存 是否 机器 内存 使用 默认 内存 会 不停 创建 线程 数量 达到 时 系统 就 没法 分配 内存 会 抛 异常 最终 导致 整个 系统 参数 使用 默认值 创建 大量 线程 如下 新 已经 修复 v cannot allocate memory my sql binlong binlog canal dump binlog fatal error pthread create failed cannot allocate memory agapple jvm match agapple g canal agapple canal canal java lang out of memory error unable to create thread jvm multi stage coprocessor other example multi stage coprocessor other example multi stage coprocessor parse example multi stage coprocessor parse example master https github com alibaba canal pull
912,集成 异常 版本 太 低 集成 貌似 可以 解决 修改 原 代码 解决 使用 自定义 下午 对于 进行 次 缓存 避免 内部 使用 多 使用 新 方式 替代 以前 旧 旧的 集成 问题 其他 原 代码 省略 未 做 修改 说 里面 都 使用 地方 其中 旧 依赖 地方 加上 标签 看看 能 能 解决 行 啊 依赖 旧 版本 用上 新 的话 其中 类 里 过时 方法 已经 移 除了 想 统一 新版本 行 通 啊 所以 现在 修改 里面 源码 将 过期 方法 替换 成 新 方式 使用 版本 依赖 版本 版本 差异 比较 大 谨慎 使用 替换 成功 可以 提交 兄弟 后来 用的 版本 哪个 版本 就 修改 源码 引入 根本 能 能 重新 方法 避免 修改 源码 现在 主要 问题 高 版本 使用 当前 中 依赖 提 中 方法 这个 方法 中 已经 移 除了 所以 想 修改 原码 的话 需要 使用 版本 大概 想到 解决 方法 就 这个 直接 里面 显示 依赖 就 可以 了么 就是 这么 解决 canal springboot guava springboot guava java lang no such method error com google common collect map maker make computing map lcom google common base function ljava util concurrent concurrent map at com google common collect migrate map make computing map migrate map java canal common jar na at com alibaba otter canal common zookeeper zk clientx clinit zk clientx java canal common jar na at com alibaba otter canal client kafka kafka canal connector init kafka canal connector java classes na at com alibaba otter canal client kafka kafka canal connectors kafka connector kafka canal connectors java classes na at com louxun search service sync data to es job sync house data to es sync data to es job java classes na at com louxun search listener startup listener on application event startup listener java classes na at com louxun search listener startup listener on application event startup listener java classes na at org springframework context event simple application event multicaster invoke listener simple application event multicaster java spring context release jar release at org springframework context event simple application event multicaster invoke listener simple application event multicaster java spring context release jar release at org springframework context event simple application event multicaster multicast event simple application event multicaster java spring context release jar release at org springframework context support application context publish event application context java spring context release jar release at org springframework context support application context publish event application context java spring context release jar release at org springframework context support application context finish refresh application context java spring context release jar release at org springframework boot web servlet context servlet web server application context finish refresh servlet web server application context java spring boot release jar release at org springframework context support application context refresh application context java spring context release jar release at org springframework boot web servlet context servlet web server application context refresh servlet web server application context java spring boot release jar release at org springframework boot spring application refresh spring application java spring boot release jar release at org springframework boot spring application refresh context spring application java spring boot release jar release at org springframework boot spring application run spring application java spring boot release jar release at org springframework boot spring application run spring application java spring boot release jar release at org springframework boot spring application run spring application java spring boot release jar release at com louxun search search application main search application java classes na exclusion com alibaba otter canal common zookeeper java util map com google common cache cache builder com google common cache cache loader com google common cache loading cache org i itec zkclient i zk connection org i itec zkclient zk client org i itec zkclient exception zk exception org i itec zkclient exception zk interrupted exception org i itec zkclient exception zk no node exception org i itec zkclient exception zk node exists exception org i itec zkclient serialize zk serializer org apache zookeeper create mode com google common base function com google common collect migrate map zoo keeperx zk connection author jianghang version zk clientx zk client bug zkclient jvm zk connection map string zk clientx clients migrate map make computing map function string zk clientx zk clientx apply string servers zk clientx servers guava springboot loading cache string zk clientx clients cache builder builder build cache loader string zk clientx zk clientx load string servers zk clientx servers pom guava exclusion canal guava guava canal guava canal spring spring boot spring x pr panjianping canal springboot gezhiwei canal springboot canal zk clientx java dubbo panjianping panjianping canal gezhiwei spring boot guava canal zk clientx java guava guava spring x pom guava dependency group id com google guava group id artifact id guava artifact id version version dependency
911,最新 部署 无法 启动 调试 源码 也是 同样 异常 求 关注 我们 环境 里 无法 重试 尝试 一下 什么 条件 canal kafka tar main info c a o c i spring support property placeholder configurer loading properties file from path resource canal properties main info c a o c i spring support property placeholder configurer loading properties file from path resource example instance properties main warn o s beans generic type aware property descriptor invalid java bean property connection charset being accessed ambiguous write methods found next to actually use d com alibaba otter canal parse inbound mysql mysql event parser set connection charset java lang string com alibaba otter canal parse inbound mysql mysql e vent parser set connection charset java nio charset charset main info c a o c i spring support property placeholder configurer loading properties file from path resource canal properties main info c a o c i spring support property placeholder configurer loading properties file from path resource example instance properties main error com alibaba druid pool druid data source test idle is true validation query not set main info c a otter canal instance spring canal instance with spring start cannal instance example main info c a otter canal instance core canal instance start successful destination example address event parser warn c a o c p inbound mysql rds rds binlog event parser proxy prepare to find start position just las t position identity slave id source address address my slave port postion gtid included false journal name mysql bin position server id timestamp thread info c a otter canal instance core canal instance stop cannal instance null example destination example address event parser error c a o c p inbound mysql rds rds binlog event parser proxy parse events has an error com alibaba otter canal parse exception canal parse exception dump address has an error retrying caused by com alibaba otter canal parse exception canal parse exception java io io exception should execute connector connect first caused by java io io exception should execute connector connect first at com alibaba otter canal parse driver mysql mysql query executor init mysql query executor java canal parse driver jar na at com alibaba otter canal parse inbound mysql mysql connection query multi mysql connection java canal parse jar na at com alibaba otter canal parse inbound mysql tsdb database table meta dump table meta database table meta java canal parse jar na at com alibaba otter canal parse inbound mysql tsdb database table meta rollback database table meta java canal parse jar na at com alibaba otter canal parse inbound mysql mysql event parser process table meta mysql event parser java canal parse jar na at com alibaba otter canal parse inbound event parser run event parser java canal parse jar na at java lang thread run thread java na thread info c a otter canal instance core canal instance stop successful debug mysql connection disconnect
910,如何 某些 数据 导入 集群 目前 已经 集群 台 客户端 台 数据 更新 情况 如何 能 中 现 有的 某些 表 数据 导入 集群 中 呢 谢谢 数据 更新 情况 这个 前提 不符合 工作 原理 可能 无法 满足 需求 可以 看看 或者 可以 满足 明白 谢谢 canal mysql redis redis canal mysql redis canal yugong data x
909,如何 中 处理 云 服务器 问题 大小 网 问题 中 注册 云 服务器 内网 对应 大网 服务器 地址 其他 这样 导致 以及 必须 部署 同一 云 服务器 网段 中 无法 使用 大 网段 进行 访问 种 特殊 网络 没 设计 考虑 范畴 能否 计划 支持 类似 情况 进行 网络 段位 过滤 机制 每个 自己 人肉 设置 对应 可以 考虑 提交 给我 v canal zookeeper ip ip canal zookeeper ip x ip x x canal zookeeper client agapple agapple zuul canal server ip pr
908,问题 为什么 启动 服务 生成 文件 生成 文件 没 大 神 解释 一下 文件 默认 会 写到 这个 才 写本 地 正解 meta bat meta bat h mv db h mv db canal instance global spring xml classpath spring instance xml zk canal instance global spring xml classpath spring file instance xml meta bat ls
907,里面 报错 感觉 主动 关闭 example wrapper simple app main info c a o c i spring support property placeholder configurer loading properties file from path resource canal properties wrapper simple app main info c a o c i spring support property placeholder configurer loading properties file from path resource example instance properties wrapper simple app main warn o s beans generic type aware property descriptor invalid java bean property connection charset being accessed ambiguous write methods found next to actually used com alibaba otter canal parse inbound mysql mysql event parser set connection charset java nio charset charset com alibaba otter canal parse inbound mysql mysql event parser set connection charset java lang string wrapper simple app main info c a otter canal instance spring canal instance with spring start cannal instance example wrapper simple app main info c a otter canal instance core canal instance start successful canal instance scan info c a otter canal instance core canal instance stop cannal instance null example destination example address event parser error c a o c p inbound mysql rds rds binlog event parser proxy parse events has an error com alibaba otter canal parse exception canal parse exception dump address has an error retrying caused by com alibaba otter canal parse exception canal parse exception java net socket exception socket closed caused by java net socket exception socket closed at java net socket input stream socket read method na at java net socket input stream socket read socket input stream java na at java net socket input stream read socket input stream java na at java net socket input stream read socket input stream java na at java io buffered input stream fill buffered input stream java na at java io buffered input stream read buffered input stream java na at java io buffered input stream read buffered input stream java na at com alibaba otter canal parse driver mysql socket bio socket channel read bio socket channel java canal parse driver jar na at com alibaba otter canal parse driver mysql utils packet manager read header packet manager java canal parse driver jar na at com alibaba otter canal parse driver mysql mysql query executor read next packet mysql query executor java canal parse driver jar na at com alibaba otter canal parse driver mysql mysql query executor query mysql query executor java canal parse driver jar na at com alibaba otter canal parse inbound mysql mysql connection query mysql connection java canal parse jar na at com alibaba otter canal parse inbound mysql mysql connection load binlog format mysql connection java canal parse jar na at com alibaba otter canal parse inbound mysql mysql connection get binlog format mysql connection java canal parse jar na at com alibaba otter canal parse inbound mysql mysql event parser pre dump mysql event parser java canal parse jar na at com alibaba otter canal parse inbound event parser run event parser java canal parse jar na at java lang thread run thread java na canal instance scan info c a otter canal instance core canal instance stop successful caused by com alibaba otter canal parse exception canal parse exception java net socket exception socket closed caused by java net socket exception socket closed
906,版本 启动 异常 无法 检测 数据库 变动 检查 一下 数据库 destination example address event parser error com alibaba otter canal common alarm log alarm handler destination example com alibaba otter canal parse exception canal parse exception java io io exception eof encountered caused by java io io exception eof encountered at com alibaba otter canal parse driver mysql socket bio socket channel read bio socket channel java at com alibaba otter canal parse driver mysql utils packet manager read header packet manager java at com alibaba otter canal parse driver mysql mysql query executor read next packet mysql query executor java at com alibaba otter canal parse driver mysql mysql query executor query mysql query executor java at com alibaba otter canal parse inbound mysql mysql connection query mysql connection java at com alibaba otter canal parse inbound mysql tsdb database table meta dump table meta database table meta java at com alibaba otter canal parse inbound mysql tsdb database table meta rollback database table meta java at com alibaba otter canal parse inbound mysql mysql event parser process table meta mysql event parser java at com alibaba otter canal parse inbound event parser run event parser java at java lang thread run thread java caused by java io io exception eof encountered
905,是否 支持 多 订阅 者 模式 请 问 是否 支持 多 订阅 者 模式 每个 订阅 者 维持 不同 支持 需要 多 订阅 者 可以 将 数据 写入 canal mark ack mq
904,版本 启动 一直 死 循环 对象 版本 启动 一直 甚至 这个 属于 这个 版本 存在 问题 还是 使用 姿势 问题 配置 方面 使用 集成 方式 不管 没 下来 进程 消耗 基本上 一直 样子 看看 哪个 线程 占 高 然后 看看 哪个 类 方法 引起 现在 部署 压测 环境 没有 任何 下载 情况 部署 台云机 核心 机器 求 大佬 解决 啊 线程 来看 就是 进入 死 循环 对象 区 启动 分钟 次 昨晚 十点 启动 现在 次 只有 启动 初始化 因为 次 记录 就 运行 中 没有 正常 拉取 时候 线程栈 信息 如下 大佬 这个 问题 帮忙 看看 啊 估计 未设置 时间 针对 空 结果 时 相当于 无限 循环 跑了 可以 优化 一下 修改 提交 不过 有点 奇怪 这边 设 一直 无线 循环 取 数据 没 问题 正常 这边 收集 器 canal server destination cpu events canal server cpu canal instance global spring xml classpath spring instance xml kafka binlog canal server cpu top hp pid cpu jstack binlog destination cpu pool thread prio os prio tid x fdee afa nid x runnable x fde cce java lang thread state runnable at com alibaba otter canal store model events init events java at com alibaba otter canal store memory memory event store with buffer get memory event store with buffer java at com alibaba otter canal store memory memory event store with buffer get memory event store with buffer java at com alibaba otter canal server embedded canal server with embedded get events canal server with embedded java at com alibaba otter canal server embedded canal server with embedded get without ack canal server with embedded java locked x a com alibaba otter canal instance spring canal instance with spring at com alibaba otter canal server embedded canal server with embedded get without ack canal server with embedded java at com alibaba otter canal kafka producer canal kafka starter worker canal kafka starter java at com alibaba otter canal kafka producer canal kafka starter access canal kafka starter java at com alibaba otter canal kafka producer canal kafka starter run canal kafka starter java at java util concurrent thread pool executor run worker thread pool executor java at java util concurrent thread pool executor worker run thread pool executor java at java lang thread run thread java dump events jstat m eden ygc ygc fgc stw ygc binlog filter config canal instance filter druid ddl true canal instance filter query dcl true canal instance filter query dml true canal instance filter query ddl true canal instance filter table error true canal instance filter rows false canal instance filter transaction entry false canal instance global spring xml classpath spring instance xml binlog pool thread prio os prio tid x f ae d nid x e e runnable x f a java lang thread state runnable at com alibaba otter canal store helper canal event utils create position canal event utils java at com alibaba otter canal store memory memory event store with buffer get first position memory event store with buffer java at com alibaba otter canal store memory memory event store with buffer get first position memory event store with buffer java at com alibaba otter canal server embedded canal server with embedded get without ack canal server with embedded java locked x f a com alibaba otter canal instance spring canal instance with spring at com alibaba otter canal server embedded canal server with embedded get without ack canal server with embedded java at com alibaba otter canal kafka producer canal kafka starter worker canal kafka starter java at com alibaba otter canal kafka producer canal kafka starter access canal kafka starter java at com alibaba otter canal kafka producer canal kafka starter run canal kafka starter java at java util concurrent thread pool executor run worker thread pool executor java at java util concurrent thread pool executor worker run thread pool executor java at java lang thread run thread java pool thread prio os prio tid x f ae d nid x e d runnable x f a java lang thread state runnable at com google common collect map maker internal map segment get entry map maker internal map java at com google common collect computing concurrent hash map computing segment get or compute computing concurrent hash map java at com google common collect computing concurrent hash map get or compute computing concurrent hash map java at com google common collect map maker computing map adapter get map maker java at com alibaba otter canal server embedded canal server with embedded get without ack canal server with embedded java at com alibaba otter canal server embedded canal server with embedded get without ack canal server with embedded java at com alibaba otter canal kafka producer canal kafka starter worker canal kafka starter java at com alibaba otter canal kafka producer canal kafka starter access canal kafka starter java at com alibaba otter canal kafka producer canal kafka starter run canal kafka starter java at java util concurrent thread pool executor run worker thread pool executor java at java util concurrent thread pool executor worker run thread pool executor java at java lang thread run thread java pool thread prio os prio tid x f ae d nid x e c runnable x f a a java lang thread state runnable at com alibaba otter canal server embedded canal server with embedded get without ack canal server with embedded java locked x a d a com alibaba otter canal instance spring canal instance with spring at com alibaba otter canal server embedded canal server with embedded get without ack canal server with embedded java at com alibaba otter canal kafka producer canal kafka starter worker canal kafka starter java at com alibaba otter canal kafka producer canal kafka starter access canal kafka starter java at com alibaba otter canal kafka producer canal kafka starter run canal kafka starter java at java util concurrent thread pool executor run worker thread pool executor java at java util concurrent thread pool executor worker run thread pool executor java at java lang thread run thread java rewerma canal kafka starter worker sleep sleep cpu jdk g
903,错误 信息 问题 应该 中 文件 中的 日志 文件 中 文件 最新 文件 之前 做法 直接 删除 文件 重新 开始 同步 但是 会 丢失 数据 运行 段 时间 会 出现 问题 请问 大佬们 怎么 解决 会 基于 一定 策略 根据 时间 如果 消费 慢 里 就 清理 种 情况 考虑 提升 整体 吞吐量 应该 由于 表 结构 改变 导致 服务 一直 卡 这里 请问 什么 方法 可以 跳 过去 吗 针对 种 表 结构 改变 情况 怎么 处理 呢 现在 手动 修改 中 跳过 升级 新 版本 大佬 这个 问题 怎么 解决 望 赐教 本地 使用 版本 但是 还会 出现 望 大佬 赐教 解决 办法 could not find first log file name in binary log index file main info c a otter canal instance spring canal instance with spring start cannal instance example main info c a otter canal instance core canal instance start successful destination example address xxxxx event parser warn c a otter canal parse inbound mysql mysql event parser prepare to find start position just last position identity slave id source address address xxxx port postion included false journal name mysql bin position server id timestamp destination example address xxxx event parser error c a o canal parse inbound mysql dbsync direct log fetcher i o error reading from client socket java io io exception received error packet errno sqlstate hy errmsg could not find first log file name in binary log index file at com alibaba otter canal parse inbound mysql dbsync direct log fetcher fetch direct log fetcher java canal parse jar na at com alibaba otter canal parse inbound mysql mysql connection dump mysql connection java canal parse jar na at com alibaba otter canal parse inbound event parser run event parser java canal parse jar na at java lang thread run thread java na destination example address xxxx event parser error c a otter canal parse inbound mysql mysql event parser dump address xxxxx has an error retrying caused by java io io exception received error packet errno sqlstate hy errmsg could not find first log file name in binary log index file at com alibaba otter canal parse inbound mysql dbsync direct log fetcher fetch direct log fetcher java canal parse jar na at com alibaba otter canal parse inbound mysql mysql connection dump mysql connection java canal parse jar na at com alibaba otter canal parse inbound event parser run event parser java canal parse jar na at java lang thread run thread java na destination example address xxxx event parser error com alibaba otter canal common alarm log alarm handler destination example java io io exception received error packet errno sqlstate hy errmsg could not find first log file name in binary log index file at com alibaba otter canal parse inbound mysql dbsync direct log fetcher fetch direct log fetcher java at com alibaba otter canal parse inbound mysql mysql connection dump mysql connection java at com alibaba otter canal parse inbound event parser run event parser java at java lang thread run thread java meta dat binlog show master status meta dat mysql bin client datas client identity client id destination example filter cursor identity slave id source address address xxxx p port postion included false journal name mysql bin position server id timestamp destination example show master status mysql bin meta dat mysql master sweep binlog size meta dat log destination example address xxx event parser error com alibaba otter canal common alarm log alarm handler destination example com alibaba otter canal parse exception canal parse exception com alibaba otter canal parse exception canal parse exception parse row data failed caused by com alibaba otter canal parse exception canal parse exception parse row data failed caused by com alibaba otter canal parse exception canal parse exception column size is not match table skstandard tbl lyqbbcqqjdt u m vs meta dat position https github com alibaba canal wiki table meta tsdb column size is not match table column size is not match table
902,并行 解析 没有 初始化 中 fix bug gtid log context gtid set tks
901,使用 客户端 消费 出现 乱码 踬 遇到 相同 问题 发送 数据包 可见 字符串 客户端 接收 需要 反序 列 化解 包 参考 kafka binlog b mysql bin utf b kafka message client kafka
900,端 代码 调整 kafka server
899,数据 消费 段 无法 拉取 新 数据 确定 不断 更新 使用 最新 版本 检查 一下 端 是否 报错 端 出现 异常 看到 自动 重新 信息 然后 就读 不到 数据 次 出现 异常 消费 停止 版本 使用 无需 确认 模式 出现 上面 问题 使用 模式 就 没有 问题 先 考虑 升级 一下 版本 canal client db image https user images githubusercontent com e ae e a b c d d png server image https user images githubusercontent com d e b c e bf bba de ae png server client subscribe client image https user images githubusercontent com fad e b d e b a e d png mysql get without ack get ack canal
898,输出 乱码 按照 配置 中 全 乱码 请问 需要 那里 调整 数据 投递 传输 数据包 哦 收到 数据 要 解包 成 对应 参考 中 实现 中 改 相应 配置 参数 中 插入 新 记录 命令 可以 看到 投递 过来 数据包 乱码 运行 没有 收到 数据包 canal kafka cent os linux release core el x jdk jdk u linux x tar gz zookeeper zookeeper tar gz kafka kafka tgz canal kafka canal kafka tar gz my sql log https github com alibaba canal wiki canal kafka quick start kafka bin kafka console consumer sh bootstrap server topic example d mysql binlog utf bjp mysql binlog utf bjph mysql binlog utf b test j t p x b c pb id b ri e b r a cha d y bi g utf bjp y bi g utf bjpi y bi g utf beca d j c a ca d e e g ptx b c pb kafka message client kafka kafka client kafka test java mysql bin kafka console consumer sh zookeeper topic canal from beginning kafka client running test java
897,源码 中 入口 启动 一直 报 异常 连接 没有 问题 同样 配置 入口 启动 没有 问题 canal canal kafka destination example address event parser error c a o c p inbound mysql rds rds binlog event parser proxy dump address has an error retrying caused by com alibaba otter canal parse exception canal parse exception java net socket exception socket closed caused by java net socket exception socket closed at java net socket output stream socket write socket output stream java na at java net socket output stream write socket output stream java na at com alibaba otter canal parse driver mysql socket bio socket channel write bio socket channel java classes na at com alibaba otter canal parse driver mysql utils packet manager write body packet manager java classes na at com alibaba otter canal parse driver mysql utils packet manager write body packet manager java classes na at com alibaba otter canal parse driver mysql mysql query executor query mysql query executor java classes na at com alibaba otter canal parse inbound mysql mysql connection query mysql connection java classes na at com alibaba otter canal parse inbound mysql mysql connection load binlog format mysql connection java classes na at com alibaba otter canal parse inbound mysql mysql connection get binlog format mysql connection java classes na at com alibaba otter canal parse inbound mysql mysql event parser pre dump mysql event parser java classes na at com alibaba otter canal parse inbound event parser run event parser java classes na at java lang thread run thread java na destination example address event parser error com alibaba otter canal common alarm log alarm handler destination example com alibaba otter canal parse exception canal parse exception java net socket exception socket closed caused by java net socket exception socket closed at java net socket output stream socket write socket output stream java at java net socket output stream write socket output stream java at com alibaba otter canal parse driver mysql socket bio socket channel write bio socket channel java at com alibaba otter canal parse driver mysql utils packet manager write body packet manager java at com alibaba otter canal parse driver mysql utils packet manager write body packet manager java at com alibaba otter canal parse driver mysql mysql query executor query mysql query executor java at com alibaba otter canal parse inbound mysql mysql connection query mysql connection java at com alibaba otter canal parse inbound mysql mysql connection load binlog format mysql connection java at com alibaba otter canal parse inbound mysql mysql connection get binlog format mysql connection java at com alibaba otter canal parse inbound mysql mysql event parser pre dump mysql event parser java at com alibaba otter canal parse inbound event parser run event parser java at java lang thread run thread java mysql mysql canal socket closed caused by java net socket exception socket closed
896,修复 快于 当前 时间 代码 来看 没有 情况 基本 就是 不同 步 时间 较 快 现在 修改 这种 情况 里 会 着重 修改 说明 exec time canal delay data points wingerx data points mysql host canal server ntp mysql delay wiki tks
895,数据 一致性 问题 如果 设置 多 如何 保证 数据 一致性 有序性 无论 还是 都 能 单 分区 全 局 有序 单分区 有序 如果 表 之间 要 没有 强 关联 可以 单个 表 分区 保证 单表 有序 好像 听说 项目 作者 可能 正在 实现 多个 分区 表 保证 顺序 知道 是否 真的 理论 觉得 如果 张 索引 表 按 时间 排序 先 读取 索引 表 读 真正 数据 就 可以 实现 读取 放在 多 分区 数据 canal kafka partition canal kafka rocketmq hash canal binglog
894,张鑫 张鑫 fix index name contains on keyword cla assistant check https cla assistant io pull badge not signed https cla assistant io alibaba canal pull request br thank you your submission we really appreciate it like many open source projects we ask that you sign our contributor license agreement https cla assistant io alibaba canal pull request before we can accept your contribution br hr seems not to be a git hub user you need a git hub account to be able to sign the cla you have already a git hub account please add the email address used commit to your account https help github com articles why are my commits linked to the wrong user commits are not linked to any user br sub you have signed the cla already but the status is still pending let us recheck https cla assistant io check alibaba canal pull request it sub cla assistant check https cla assistant io pull badge not signed https cla assistant io alibaba canal pull request br thank you your submission we really appreciate it like many open source projects we ask that you sign our contributor license agreement https cla assistant io alibaba canal pull request before we can accept your contribution br hr seems not to be a git hub user you need a git hub account to be able to sign the cla you have already a git hub account please add the email address used commit to your account https help github com articles why are my commits linked to the wrong user commits are not linked to any user br sub you have signed the cla already but the status is still pending let us recheck https cla assistant io check alibaba canal pull request it sub tks
893,创建 或者 删除 时 如果 名称 中 包含 字符串 那么 解析 名称 会 出现 错误 比如 由于 中 包含 此时 解析 处理 名 修正 方法 中 前后 必须 出现 次 多 次 源码 中是 改为 其实 应该 移 除掉 这个 支持 不了 其它 复杂 场景 index index on table create index schema index version s idx on tb email auth status version on table s idx com alibaba otter canal parse inbound mysql ddl simple ddl parser string create index pattern s create s unique fulltext spatial s index s s on s string drop index pattern s drop s index s s on s on s simpparser deprecate
892,间隔 时间 kafka client keep alive
891,持久化 频率 问题 测试 重 连 时 修改 时间 发生 更新 数据 还是 没变 测试 由于 测试 问题 导致 没有 更新 导致 如果 此时 重启 读取 还是 旧 持久化 旧 消费 版本 存在 这个 问题 次 消费 都 更新 canal deployer cursor client meta dat position server cursor client position issue canal alpha alpha client curosr https github com alibaba canal issues
890,并行 解析 没有 初始化 中 没有 初始化 中 中 当前 会 覆盖 掉 中 历史 若干 组合 下次 重 启 报错 基于 当前 主干 代码么 基于 这个 七 锋 然后 并行 解析 两 并行 解析 模式 开启 会 导致 解析 错误 并行 解析 模式 开启 会 导致 解析 错误 如果 之前 存储 多 集合 并且 有的 已经 掉 容易 复现 出来 gtid log context gtid set log context gtid set put gtid gtid log event log event log event null string gtid log event get sid to string log event get gno gtid set null gtid log event get sid to string log event get gno gtid set mysql gtid set parse gtid gtid set update gtid event server gtid zk cursor gtid set server start end dump release commit commit dd b ce b b e c ade tag canal author jianghang loujh alibaba inc com date mon aug maven release plugin prepare release canal cherry pick gtid bug fix commit ca fa ccb d ca c c b e a author winger winger gmail com date sat aug fix bug gtid commit b cbea fe e c author winger winger gmail com date sat aug fix bug gtid zk position gtid mysql master purged
889,启动 报错 权限 问题 解决 感谢 大佬 发自 网易 邮箱 大 师 年 月 日 写道 大佬 修改 表 结构 出现 异常 将 打开 还是 不行 麻烦 大佬 给予 赐教 一下 文档 canal example log destination example address event parser warn c a o c p inbound mysql rds rds binlog event parser proxy prepare to find start position just show master status destination example address event parser error c a o c p inbound mysql rds rds binlog event parser proxy dump address has an error retrying caused by com alibaba otter canal parse exception canal parse exception command show master status has an error pls check you need at least one of the replication client privilege s operation destination example address event parser error com alibaba otter canal common alarm log alarm handler destination example com alibaba otter canal parse exception canal parse exception command show master status has an error pls check you need at least one of the replication client privilege s operation agapple notifications github com closed you are receiving because you authored the thread reply to email directly view it on git hub or mute the thread canal column size is not match table xx ddl table meta tsdb
888,作用 端 定义 监测 整 库 客户端 其中 某个 表 但是 这个 库里 其他 表 还是 会 同步 过来 这个 为什么 没 起到 过滤 作用 呢 多看 connector subscribe xxx canal instance filter regex fid standard product server connector subscribe fid standard product fid stock report connector subscribe faq
887,运行 发生 错误 运行 发生 错误 这个 应该 服务器 端 重启 导致 现在 服务器 端的 配置 请 问 为什么 会 发生 重启 怎样 能 控制 服务 端 发生 重启 遇到 异常 时 重新 一下 次 就 可以 一下 样例 工程 canal ack canal ack ack error client id batch id is not exist please check instance canal instance get ddl isolation false destinations canal destinations db conf root dir canal conf dir conf auto scan instance dir add remove and start stop instance canal auto scan false canal auto scan interval canal instance global mode spring canal instance global lazy false instance instance ack rollback example
886,canal
885,关于 设置 请问 目前 是否 支持 对应 张 表 设置 对应 初步 代码 目前 似乎 支持 对应 设置 多个 数据 会 发往 设置 所有 目前 支持 kafka topic mysql kafka topic destination topic topic destination topic
884,通过 过滤 通过 程序 什么 不同 吗 实际 使用 中 监听 库 中 张 表 怎么 配 性能 会 更 一点 望大佬 指教 多 看下 canal instance filter regex java connector subscribe canal wiki
