('155', '3a47695428d0463a93124e45c390a708b68b6023', 0.9263070416828638)
('219', '018c8de5b275732598f7709693787fdd313392e0', 0.0672582233802498)
('850', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.06711401403848666)
('850', '4f236e1fe342b4fe469bbc1ff9ff83771f122598', 0.06695752444270782)
('669', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.06694748391235489)
('414', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.06692352873563036)
('501', 'cd17f62c886cd76a35f38138c31890df80698168', 0.06690426302941241)
('703', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.0668912824367724)
('761', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.06648216064374586)
('330', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.06643161334382758)
('714', '36f750a10a637744da8834e834500d6d55ed96f7', 0.06631248031026529)
('260', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.06620556930681078)
('783', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.06605802178130991)
('747', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.06573579467740953)
('388', '018c8de5b275732598f7709693787fdd313392e0', 0.06568693984739277)
('850', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.06516998738196932)
('146', '36f750a10a637744da8834e834500d6d55ed96f7', 0.06488995991327892)
('835', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.06481194899656235)
('835', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.06445271263327038)
('766', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.06432169512173648)
('523', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.06425108902794485)
('708', '6d6b7bd6cfc674849a590e78cac21c1a0cc74d6a', 0.06410148943003176)
('441', '36f750a10a637744da8834e834500d6d55ed96f7', 0.06388841565137729)
('291', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.06383565181484822)
('806', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.0638276303557619)
('330', '4f236e1fe342b4fe469bbc1ff9ff83771f122598', 0.06291236867588956)
('388', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.06286822850949592)
('170', '08f7da201f696c98f68c52215dced2992302258a', 0.06284838131445315)
('593', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.06279947681110759)
('25', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.06277726552810178)
('703', '3a47695428d0463a93124e45c390a708b68b6023', 0.062445578329933964)
('676', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.06238838101362895)
('388', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.062364783720838514)
('727', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.062265059973613285)
('727', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.06166920141828246)
('838', 'cd17f62c886cd76a35f38138c31890df80698168', 0.061544592335043315)
('850', '6747f3a416d0a021513fdca8e0e59d30414b3d59', 0.061229190074543714)
('192', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.0608795347798386)
('152', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.0603921425572499)
('747', '3a47695428d0463a93124e45c390a708b68b6023', 0.06009354588390141)
('219', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.059859893444691704)
('501', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.05974967082715987)
('717', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.059635277265752865)
('593', '6645dbd87063e7cb8086fa0ec7294e6fb19e20fb', 0.05916085348240888)
('414', '3a47695428d0463a93124e45c390a708b68b6023', 0.05867336423965993)
('766', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.05864887346040932)
('224', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.05841515854581896)
('639', '6d6b7bd6cfc674849a590e78cac21c1a0cc74d6a', 0.058360451898782334)
('501', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.05831923489885808)
('823', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.0582732599828576)
('593', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.05815661232910274)
('697', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.057906279379591336)
('806', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.05789275199786453)
('823', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.057880380129266884)
('414', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.05768436360141152)
('838', 'e1217d20bc010b5d4a935b3323b287d3e1932710', 0.057673363466126226)
('806', '571b8de867ba2273755297f25e5b5480ce9f6ca6', 0.05761874342222074)
('823', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.05747912803667013)
('838', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.05674865479447371)
('441', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.05653343262677739)
('246', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.05619618209176347)
('850', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.05612390078224071)
('714', 'e1217d20bc010b5d4a935b3323b287d3e1932710', 0.055848234766140564)
('714', '6645dbd87063e7cb8086fa0ec7294e6fb19e20fb', 0.05581442772287592)
('838', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.05548045707044048)
('697', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.05537904435388339)
('224', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.05515414398755567)
('761', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.05484639332671073)
('38', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.05441384618155115)
('414', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.05437831670612448)
('25', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.05427146422914956)
('835', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.054263016593234834)
('291', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.05426195948149874)
('727', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.05422246577264269)
('823', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.05358149368756887)
('783', '89015048b496fe08588b89f97e5fea6802100767', 0.053497959713797665)
('593', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.05330405196460066)
('714', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.05315169980196111)
('170', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.053150412235853664)
('158', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.05292545044504536)
('727', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.052820125020967494)
('850', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.052790390061754205)
('717', 'f6cb0e014d5eab9e48d4b589ee6c56d34bfbe764', 0.05267208351647447)
('761', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.05263825543237724)
('753', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.05262909375273851)
('209', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.05255033843176261)
('170', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.052509136757800084)
('703', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.052414683122691895)
('727', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.05239270164715539)
('246', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.05232622083748573)
('224', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.05229830956077265)
('441', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.051926137876884236)
('747', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.05190702989727456)
('761', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.051768350826332625)
('330', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.05160709837360744)
('526', '4f236e1fe342b4fe469bbc1ff9ff83771f122598', 0.05150358850345036)
('593', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.05150169358546288)
('414', 'cf89c4f561c87a9e8dc9b37f8dab259ec77fc372', 0.051483695751413316)
('170', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.05143985791566528)
('783', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.05127791302468081)
('526', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.051195622583665584)
('146', '08f7da201f696c98f68c52215dced2992302258a', 0.05116443755143514)
('835', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.051161847038028)
('838', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.051134882457135745)
('25', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.05094560139239681)
('783', '571b8de867ba2273755297f25e5b5480ce9f6ca6', 0.050833353259169635)
('441', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.05069798490605889)
('823', '08f7da201f696c98f68c52215dced2992302258a', 0.050624440627294355)
('593', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.05056736282987844)
('838', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.050472779097053846)
('766', '3a47695428d0463a93124e45c390a708b68b6023', 0.050388210417378766)
('219', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.050332980027113915)
('260', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.05012757075597515)
('593', '571b8de867ba2273755297f25e5b5480ce9f6ca6', 0.05007866875663049)
('632', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.05002521763331826)
('38', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.04991856547480858)
('593', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.04986394948737738)
('209', '258c36ae087c1615485201c98ef760f881be1b05', 0.049760837608313006)
('441', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.04967208906214772)
('850', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.0496206823834744)
('221', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.0493280051004695)
('766', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.04931867873861634)
('523', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.049208623566518804)
('163', '08f7da201f696c98f68c52215dced2992302258a', 0.04912685886758229)
('291', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.04897740910119363)
('727', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.04892739673366924)
('192', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.04878117263581277)
('632', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.048735409260257025)
('850', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.04871649273098638)
('714', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.04869990957775504)
('526', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.048402751533252436)
('835', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.04831599106729152)
('727', 'b69b8d67e09d22470cf8fdba898e8e6aaf628d0c', 0.04829715040551751)
('330', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.048249211091500516)
('753', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.0481691023722131)
('146', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.048117693769434325)
('330', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.04802423717104596)
('806', '36f750a10a637744da8834e834500d6d55ed96f7', 0.04763139661090807)
('835', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.04744631871067327)
('291', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.04743420575966681)
('850', '3a47695428d0463a93124e45c390a708b68b6023', 0.04721966385561899)
('727', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.046860197527019185)
('25', '36f750a10a637744da8834e834500d6d55ed96f7', 0.04676542068934936)
('676', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.04675029117644097)
('192', 'e06ac6779b32f55c4e88cdfba29ac22144aa7258', 0.04668475813091023)
('192', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.04652546626625852)
('747', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.0464326043412758)
('669', 'f6cb0e014d5eab9e48d4b589ee6c56d34bfbe764', 0.04638078145522412)
('414', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.046216128563747946)
('753', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.046196102684302735)
('388', '0c930de8a92e0f740d05d44f54e065c4e35a4b4a', 0.04619123360804232)
('747', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.04606216885968887)
('783', 'e1217d20bc010b5d4a935b3323b287d3e1932710', 0.046026666113917244)
('669', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.045925667903278636)
('717', 'cd17f62c886cd76a35f38138c31890df80698168', 0.04589704091960807)
('414', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.04577737595282692)
('155', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.04565737861354624)
('146', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.04547259558834348)
('753', '08f7da201f696c98f68c52215dced2992302258a', 0.04538726241881407)
('850', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.04507364633879025)
('291', '36f750a10a637744da8834e834500d6d55ed96f7', 0.044952301543877304)
('526', '08f7da201f696c98f68c52215dced2992302258a', 0.04494533067968513)
('192', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.04484041905018423)
('838', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.04483682894358584)
('246', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.04472598928552433)
('291', '4acfbcefbbb54282e2a7f97014057c35ed55a49c', 0.044475910815615895)
('224', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.0443315234117749)
('593', '3a47695428d0463a93124e45c390a708b68b6023', 0.04425794669636568)
('703', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.04420867841226677)
('388', 'cd17f62c886cd76a35f38138c31890df80698168', 0.04415790280000179)
('761', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.04413029619299159)
('38', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.04391131397279604)
('806', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.043885482170407795)
('414', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.043875457265271686)
('38', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.043857610962648896)
('703', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.04384807318823819)
('146', '039da3491a462fed46876dfe26135961642db286', 0.04359116655600502)
('639', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.04353268227921772)
('260', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.04333848558932986)
('697', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.04333623678972979)
('192', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.043234838768599605)
('806', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.043229618453755156)
('632', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.043217834808672424)
('761', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.04295400665143638)
('209', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.04278772379240033)
('246', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.04274513216681499)
('747', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.042707641308926396)
('152', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.042583487395207245)
('163', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.042401528211282784)
('714', 'cd17f62c886cd76a35f38138c31890df80698168', 0.04238746601866196)
('526', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.04238493222573072)
('593', '6747f3a416d0a021513fdca8e0e59d30414b3d59', 0.04235595162349765)
('38', '039da3491a462fed46876dfe26135961642db286', 0.04225717652160937)
('838', 'cf89c4f561c87a9e8dc9b37f8dab259ec77fc372', 0.04224367166123723)
('747', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.04219652165179724)
('219', 'e06ac6779b32f55c4e88cdfba29ac22144aa7258', 0.04209835804541966)
('761', '36f750a10a637744da8834e834500d6d55ed96f7', 0.04199594581428)
('388', 'f6cb0e014d5eab9e48d4b589ee6c56d34bfbe764', 0.041908927039924944)
('246', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.04188968534474807)
('697', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.041839621119288545)
('414', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.041827601536169906)
('246', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.041728910738737836)
('676', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.04168020855271893)
('727', '3a47695428d0463a93124e45c390a708b68b6023', 0.04162778916329931)
('146', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.04156724844094147)
('697', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.041519851498024916)
('838', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.041359042259242335)
('850', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.04128924614765005)
('632', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.041234448908604435)
('192', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.04121411625095706)
('330', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.04119166347416971)
('850', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.04112571632220068)
('727', '6747f3a416d0a021513fdca8e0e59d30414b3d59', 0.040912856345048994)
('523', 'cf89c4f561c87a9e8dc9b37f8dab259ec77fc372', 0.04079817204721)
('163', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.040460852649480496)
('221', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.04040035641959898)
('747', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.04035610708211191)
('838', '89015048b496fe08588b89f97e5fea6802100767', 0.0403298671465208)
('639', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.04028864846941974)
('441', '0c930de8a92e0f740d05d44f54e065c4e35a4b4a', 0.04025500052318697)
('221', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.040229221730239996)
('703', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.04011054708089136)
('593', '6d6b7bd6cfc674849a590e78cac21c1a0cc74d6a', 0.03997304620909493)
('714', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.03969580708838865)
('823', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.03961899470365474)
('152', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.03957042694535803)
('676', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.03945067323741596)
('523', '08f7da201f696c98f68c52215dced2992302258a', 0.03932897404676041)
('714', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.039326613813910616)
('330', 'f6cb0e014d5eab9e48d4b589ee6c56d34bfbe764', 0.03919036374011673)
('170', '039da3491a462fed46876dfe26135961642db286', 0.039019168273194106)
('669', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.039010083492119034)
('158', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.03889795338465176)
('152', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.0385771381071834)
('158', 'b69b8d67e09d22470cf8fdba898e8e6aaf628d0c', 0.03834227806833488)
('717', '4acfbcefbbb54282e2a7f97014057c35ed55a49c', 0.03834022606612265)
('676', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.038287445957570936)
('823', 'f6cb0e014d5eab9e48d4b589ee6c56d34bfbe764', 0.038197214934771295)
('146', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.0381404408808926)
('146', 'e06ac6779b32f55c4e88cdfba29ac22144aa7258', 0.03804235288053568)
('761', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.0379489695087399)
('717', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.03789020561705678)
('727', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.03782959346238568)
('501', '89015048b496fe08588b89f97e5fea6802100767', 0.037704227429139765)
('158', '08f7da201f696c98f68c52215dced2992302258a', 0.03758619337069714)
('639', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.037517120908614615)
('806', 'cf89c4f561c87a9e8dc9b37f8dab259ec77fc372', 0.03736150102185816)
('823', '6645dbd87063e7cb8086fa0ec7294e6fb19e20fb', 0.03735687397871238)
('676', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.037345902098781095)
('209', 'cf89c4f561c87a9e8dc9b37f8dab259ec77fc372', 0.037293852591883635)
('441', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.03687761827572092)
('38', '6d6b7bd6cfc674849a590e78cac21c1a0cc74d6a', 0.03677182199117591)
('835', '3a47695428d0463a93124e45c390a708b68b6023', 0.03670547680252769)
('414', '6747f3a416d0a021513fdca8e0e59d30414b3d59', 0.036691687783386315)
('441', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.03667802215817449)
('783', '0c8be1ef079b0ab961d46bbe7ba9136124e882a2', 0.03658441597925803)
('219', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.03651239814010682)
('388', '08f7da201f696c98f68c52215dced2992302258a', 0.03633822715654485)
('414', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.036243687084417796)
('441', '3a47695428d0463a93124e45c390a708b68b6023', 0.036137821790282465)
('25', '08f7da201f696c98f68c52215dced2992302258a', 0.036039897014399455)
('224', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.03597031713956502)
('838', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.03586481355729299)
('388', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.03585395001609083)
('669', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.0357045920399985)
('835', '4acfbcefbbb54282e2a7f97014057c35ed55a49c', 0.03566517079493453)
('146', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.03562506204209376)
('209', '08f7da201f696c98f68c52215dced2992302258a', 0.035555015071241335)
('835', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.03533944027446599)
('192', '08f7da201f696c98f68c52215dced2992302258a', 0.035330390509499265)
('823', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.03528913743986298)
('850', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.03524320666216513)
('170', '6645dbd87063e7cb8086fa0ec7294e6fb19e20fb', 0.03515761636473306)
('708', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.03499784726653193)
('152', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.0349099903592373)
('850', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.03482246396789425)
('388', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.03478320113511105)
('192', '6d6b7bd6cfc674849a590e78cac21c1a0cc74d6a', 0.034743825133460214)
('523', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.034626443770885924)
('766', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.03443375438990306)
('192', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.03435122689977716)
('246', 'cd17f62c886cd76a35f38138c31890df80698168', 0.03427949731176902)
('669', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.03404655020711527)
('260', '018c8de5b275732598f7709693787fdd313392e0', 0.03402927167165867)
('850', 'cd17f62c886cd76a35f38138c31890df80698168', 0.03376110507505613)
('766', '08f7da201f696c98f68c52215dced2992302258a', 0.033569707692527394)
('246', 'cf89c4f561c87a9e8dc9b37f8dab259ec77fc372', 0.03356622663389879)
('850', '571b8de867ba2273755297f25e5b5480ce9f6ca6', 0.03329472705036515)
('676', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.033276881425984874)
('246', '018c8de5b275732598f7709693787fdd313392e0', 0.03323820820491994)
('246', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.0332093771143676)
('761', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.03316126647812074)
('38', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.03312317397604736)
('806', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.03305316082515152)
('388', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.03300398159746255)
('441', '018c8de5b275732598f7709693787fdd313392e0', 0.03296018266089004)
('388', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.032886719194329235)
('850', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.03274579171809206)
('753', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.032657671308175235)
('246', '36f750a10a637744da8834e834500d6d55ed96f7', 0.032489411285925744)
('163', '3a47695428d0463a93124e45c390a708b68b6023', 0.032441800391752595)
('388', '039da3491a462fed46876dfe26135961642db286', 0.032275879991121935)
('838', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.03227535637751022)
('838', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.03226067531057131)
('526', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.032219713708716964)
('717', '2d6c4cf83200dbf6e6fdd004acb4f14831023fac', 0.032195052730713054)
('703', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.032166636076112864)
('224', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.03215031868599362)
('727', '6645dbd87063e7cb8086fa0ec7294e6fb19e20fb', 0.032141360248481306)
('221', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.03212745056047179)
('714', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.03212068390424998)
('850', 'cf89c4f561c87a9e8dc9b37f8dab259ec77fc372', 0.03206393879165645)
('593', 'cf89c4f561c87a9e8dc9b37f8dab259ec77fc372', 0.031936016369239914)
('192', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.031817495971888085)
('727', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.031739435781169834)
('593', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.03169994792442735)
('850', '0c8be1ef079b0ab961d46bbe7ba9136124e882a2', 0.03158703151674643)
('639', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.03150700968583648)
('703', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.03137561181481964)
('838', '018c8de5b275732598f7709693787fdd313392e0', 0.03135604208113269)
('330', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.03130828043609853)
('747', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.03127809597571582)
('761', '3a47695428d0463a93124e45c390a708b68b6023', 0.031184124985158358)
('152', 'cf89c4f561c87a9e8dc9b37f8dab259ec77fc372', 0.031168327652681505)
('388', '037c9488f6ec1d6980749423ee341145e5c3501a', 0.031148270359450784)
('246', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.030944747899325862)
('291', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.030872267692173744)
('388', 'b69b8d67e09d22470cf8fdba898e8e6aaf628d0c', 0.030866975078845563)
('25', '1b762294695157d14ca61db1d0aff8d7fa2a655c', 0.03084395426922903)
('38', '36f750a10a637744da8834e834500d6d55ed96f7', 0.030836823168237833)
('260', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.030824463634802124)
