issue_id,issue_content
931,sleep prevents looping data fast ms longer controlling binlog latency ms tks
930,canal service exception error otter canal server netty handler session handler wrong channel exception java io io exception connection reset peer upgrading canal version estimated idle timed
929,message raw entries analyze raw entries string normal business object clear parsed entry parse row change entry change entry entry parse raw entry row change parse change entry store
928,add filed execute time canal adapter common dml add filed execute time sql execute time solved
927,solve guava conflicts guava modification path canal client maven plugin tks
926,version tsdb error message enabled error alibaba otter canal common alarm log alarm handler destination nested exception ibatis common jdbc exception nested sql exception error occurred spring tsdb sql map sqlmap_history xml error occurred executing query check select gmt_create gmt create gmt_modified gmt modified destination destination binlog_file binlog file binlog_offest binlog offest binlog_master_id binlog master binlog_timestamp binlog timestamp use_schema schema sql_schema sql schema sql_table sql table sql_text sql text sql_type sql type extra extra meta_history destination binlog_timestamp binlog_timestamp order binlog_timestamp asc asc check sql statement preparation failed org jdbc jdbc sql exception table meta_history sql statement select gmt_create gmt create gmt_modified gmt modified destination destination binlog_file binlog file binlog_offest binlog offest binlog_master_id binlog master binlog_timestamp binlog timestamp use_schema schema sql_schema sql schema sql_table sql table sql_text sql text sql_type sql type extra extra meta_history destination binlog_timestamp binlog_timestamp order binlog_timestamp asc asc org springframework jdbc support sql error code sql exception translator translate sql error code sql exception translator java org springframework jdbc support fallback sql exception translator translate fallback sql exception translator java org springframework orm ibatis sql map client template execute sql map client template java org springframework orm ibatis sql map client template query list sql map client template java alibaba otter canal parse inbound mysql tsdb dao meta history dao timestamp meta history dao java alibaba otter canal parse inbound mysql tsdb database table meta apply history memory database table meta java alibaba otter canal parse inbound mysql tsdb database table meta rollback database table meta java alibaba otter canal parse inbound mysql mysql event parser process table meta mysql event parser java alibaba otter canal parse inbound event parser event parser java java lang thread thread java caused ibatis common jdbc exception nested sql exception error occurred spring tsdb sql map sqlmap_history xml error occurred executing query check select gmt_create gmt create gmt_modified gmt modified destination destination binlog_file binlog file binlog_offest binlog offest binlog_master_id binlog master binlog_timestamp binlog timestamp use_schema schema sql_schema sql schema sql_table sql table sql_text sql text sql_type sql type extra extra meta_history destination binlog_timestamp binlog_timestamp order binlog_timestamp asc asc check sql statement preparation failed org jdbc jdbc sql exception table meta_history sql statement select gmt_create gmt create gmt_modified gmt modified destination destination binlog_file binlog file binlog_offest binlog offest binlog_master_id binlog master binlog_timestamp binlog timestamp use_schema schema sql_schema sql schema sql_table sql table sql_text sql text sql_type sql type extra extra meta_history destination binlog_timestamp binlog_timestamp order binlog_timestamp asc asc ibatis sqlmap engine mapping statement mapped statement execute query callback mapped statement java ibatis sqlmap engine mapping statement mapped statement execute query list mapped statement java ibatis sqlmap engine impl sql map executor delegate query list sql map executor delegate java ibatis sqlmap engine impl sql map executor delegate query list sql map executor delegate java ibatis sqlmap engine impl sql map session impl query list sql map session impl java org springframework orm ibatis sql map client template sql map client sql map client template java org springframework orm ibatis sql map client template sql map client sql map client template java org springframework orm ibatis sql map client template execute sql map client template java caused org jdbc jdbc sql exception table meta_history sql statement select gmt_create gmt create gmt_modified gmt modified destination destination binlog_file binlog file binlog_offest binlog offest binlog_master_id binlog master binlog_timestamp binlog timestamp use_schema schema sql_schema sql schema sql_table sql table sql_text sql text sql_type sql type extra extra meta_history destination binlog_timestamp binlog_timestamp order binlog_timestamp asc asc org message db exception jdbc sql exception db exception java org message db exception db exception java org message db exception db exception java org command parser read table view parser java org command parser read table filter parser java org command parser parse select simple parser java org command parser parse select simple parser java org command parser parse select parser java org command parser parse select union parser java org command parser parse select parser java org command parser parse prepared parser java org command parser parse parser java org command parser parse parser java org command parser prepare command parser java org engine session prepare local session java org engine session prepare command session java org jdbc jdbc connection prepare command jdbc connection java org jdbc jdbc prepared statement init jdbc prepared statement java org jdbc jdbc connection prepare statement jdbc connection java alibaba druid pool druid pooled connection prepare statement druid pooled connection java ibatis sqlmap engine execution sql executor prepare statement sql executor java ibatis sqlmap engine execution sql executor execute query sql executor java ibatis sqlmap engine mapping statement mapped statement sql execute query mapped statement java ibatis sqlmap engine mapping statement mapped statement execute query callback mapped statement java table meta_history initialized ddl files conf check agapple 在canal conf spring tsdb sql create_table sql file debug operation 啥init table init table meta history dao agapple
925,determine synchronization completion program send dump protocol binlog data master update program standby data continuously repeats synchronization data main library add records processing flow library increased general logic time client completed synchronization standby main library updates synchronize sample program repeated data asked parameter settings needed addition version canal outputs eventype sql statements ddl operation ddl operation standby database don situation true answer warn alibaba otter canal db canal connector client parse event query sql create table xgeom null auto_increment location point null timestamp null current_timestamp primary key spatial key sp_index location engine isam auto_increment charset utf info alibaba otter canal db canal connector client transaction binlog execute time delay ms issue
924,update infinite loop error entire table match ack position log position error message error alibaba otter canal kafka producer canal kafka starter match ack position log position postion entry position sql update t_order_shop_ set modify_time binlog filter config canal instance filter druid ddl true canal instance filter query dcl true canal instance filter query dml true canal instance filter query ddl true canal instance filter table error true canal instance filter rows false canal instance filter transaction entry true parsed binlog batch count memsize time start kafka message growing log binlog mysql bin problem basically identified canal instance filter transaction entry true filter transaction header set true point zk timestamp days key point problem canal instance filter transaction entry true setting true canal instance filter transaction entry true site update required ls correct answer
923,solve host access docker bind ip docker mode canal registered zookeeper ip network docker container ip address canal server binding docker client access alibaba otter canal protocol exception canal client exception java net connect exception connection timed connect alibaba otter canal client impl simple canal connector connect simple canal connector java alibaba otter canal client impl simple canal connector access simple canal connector java alibaba otter canal client impl simple canal connector process active enter simple canal connector java alibaba otter canal client impl running client running monitor process active enter client running monitor java alibaba otter canal client impl running client running monitor init running client running monitor java alibaba otter canal client impl running client running monitor start client running monitor java alibaba otter canal client impl simple canal connector connect simple canal connector java alibaba otter canal client impl cluster canal connector connect cluster canal connector java fcbox canal scheduling scheduler task scheduler task java caused java net connect exception connection timed connect sun nio ch net connect method sun nio ch net connect net java sun nio ch net connect net java sun nio ch socket channel impl connect socket channel impl java alibaba otter canal client impl simple canal connector connect simple canal connector java common frames warn cluster canal connector java failed connect retry canal ip written host ip report error docker host mode
922,canal instance filter regex set problem version agapple problem phenomenon mysql canal instance filter regex cms rc_ table starting rc_ cms database problem debug code modify tables databases modified table test database client receive message entry type transactionbegin transactionend messages hope receive modified spam databases spam header version logfile mysql bin logfile offset server serveren code utf execute time source type mysql schema table event length entry type transactionbegin store express question canal instance filter regex cms rc_ achieve desired database schema messages received add delete change receive message entry type additions deletions transactionbegin transactionend don receive messages solve parameters filter head tail transaction canal properteis true changed false https github alibaba canal wiki admin guide canal instance filter transaction entry true filter head tail transaction canal instance filter query dcl true canal instance filter query dml true canal instance filter query ddl true canal instance filter table error true configuration filter sql statement binlog log changed row mode sql statement entry type query yin agapple
921,canal instance filter transaction entry setting true zk cusor updated canal instance filter transaction entry true type alibaba otter canal protocol position log position identity slave source address address port postion gtid included false journal mysql bin position server timestamp canal instance filter transaction entry zk updated
920,canan kafka data filtering problem configured whitelist canal instance filter regex easy ip civil_user_phone receive tables print table sys_user logfile mysql bin entry rowdata event type query sql update sys_user set login_date faq
919,upgrade protobuf version upgrade protobuf version https cla assistant io pull badge signed https cla assistant io alibaba canal pull request br committers signed cla https cla assistant io pull badge not_signed https cla assistant io alibaba canal pull request br submission open source projects sign https cla assistant io alibaba canal pull request accept contribution br signed cla status pending https cla assistant io check alibaba canal pull request upgraded protobuf version protobuf client read data estimated upgrade compatible read data cliet test connect tks
918,versions compatible plan upgrade version snapshot high real time requirements thinking upgrade smoothly version configured config version registered zk turn version node version preemptive processing rights version server question step versions compatible document fully compatible
917,canal instance db password database password supports encryption considered expand properties resolver overwritten
916,zookeeper cluster build canal startup error session server null unexpected error closing socket connection attempting reconnect java net connect exception connection refused sun nio ch socket channel impl check connect method sun nio ch socket channel impl finish connect socket channel impl java org apache zookeeper client cnxn socket nio transport client cnxn socket nio java org apache zookeeper client cnxn send thread client cnxn java canal properties canal canal zk servers canal instance global spring xml classpath spring instance xml port number canal connection zookeeper connection wrong
915,mysql active standby switching questions hope teach canal set alternate library main library machine cuts standby library main library restores standby library machine main library canal support vip paying attention physical node switching initiative main library support rds vip mode agapple tks switching standby database rolled solve problem solve problem primary key modified source operation insert update source target database data time main library switches standby database roll log redo steps success fails primary key conflicts target library data data inconsistent source insert merge sql update encountered primary key conflict split delete pk merge insert pk
914,canal instance db password database password supports encrypted password password supports encrypted passwords supported submitting pr
913,abnormal scenario test operating allocate memory leak simulate contents sql binlong file drop data binlog file canal abnormal send dump parsed binlog file time operating log fatal error pthread_create failed eventually operating allocate memory restart agapple check memory parameters required jvm memory machine agapple machine memory canal memory agapple canal create threads allocate memory canal exception java lang memory error unable create thread eventually entire unavailable jvm parameters created values large number threads multi stage coprocessor multi stage coprocessor multi stage coprocessor parse multi stage coprocessor parse latest master fixed https github alibaba canal pull
912,canal springboot integration anomaly guava version springboot integrated guava java lang method error google common collect map maker computing map lcom google common base function ljava util concurrent concurrent map google common collect migrate map computing map migrate map java alibaba otter canal common zookeeper zk clientx clinit zk clientx java alibaba otter canal client kafka kafka canal connector init kafka canal connector java alibaba otter canal client kafka kafka canal connectors kafka connector kafka canal connectors java louxun search service sync data es job sync house data es sync data es job java louxun search listener startup listener application event startup listener java louxun search listener startup listener application event startup listener java org springframework context event simple application event multicaster invoke listener simple application event multicaster java org springframework context event simple application event multicaster invoke listener simple application event multicaster java org springframework context event simple application event multicaster multicast event simple application event multicaster java org springframework context support application context publish event application context java org springframework context support application context publish event application context java org springframework context support application context finish refresh application context java org springframework boot web servlet context servlet web server application context finish refresh servlet web server application context java org springframework context support application context refresh application context java org springframework boot web servlet context servlet web server application context refresh servlet web server application context java org springframework boot spring application refresh spring application java org springframework boot spring application refresh context spring application java org springframework boot spring application spring application java org springframework boot spring application spring application java org springframework boot spring application spring application java louxun search search application main search application java exclusion solve modified original code solve alibaba otter canal common zookeeper java util map google common cache cache builder google common cache cache loader google common cache loading cache org itec zkclient zk connection org itec zkclient zk client org itec zkclient exception zk exception org itec zkclient exception zk interrupted exception org itec zkclient exception zk node exception org itec zkclient exception zk node exists exception org itec zkclient serialize zk serializer org apache zookeeper create mode google common base function google common collect migrate map custom zoo keeperx zk connection author jianghang pm version zk clientx zk client bug cache zkclient avoid multiple zk jvm connection map string zk clientx clients migrate map computing map function string zk clientx zk clientx apply string servers zk clientx servers guava replace springboot integration problem loading cache string zk clientx clients cache builder builder build cache loader string zk clientx zk clientx load string servers zk clientx servers original code modification talking pom guava dependencies exclusion tag solved canal depends version guava guava outdated method classes removed unify version modifying guava method source code canal expire replace canal spring version spring boot depends spring version difference version cautious successful replacement submit pr panjianping brother version canal version springboot gezhiwei canal springboot modified canal source code zk clientx java introduced dubbo panjianping panjianping canal method avoid modifying source code gezhiwei main problem high version spring boot guava current canal zk clientx java relies method guava method removed guava don modify original code spring version thought solution pom display dependent guava solved dependency group google guava group artifact guava artifact version version dependency
911,latest canal kafka tar deployment start debugging source code exception pay attention info spring support property placeholder configurer loading properties file path resource info spring support property placeholder configurer loading properties file path resource warn beans generic type aware property descriptor invalid java bean property connection charset accessed ambiguous write methods info spring support property placeholder configurer loading properties file path resource info spring support property placeholder configurer loading properties file path resource error alibaba druid pool druid data source test idle true validation query set info otter canal instance spring canal instance spring start cannal instance info otter canal instance core canal instance start successful warn inbound mysql rds rds binlog event parser proxy prepare start position las position identity slave source address address slave port postion gtid included false journal mysql bin position server timestamp info otter canal instance core canal instance cannal instance null error inbound mysql rds rds binlog event parser proxy parse events error alibaba otter canal parse exception canal parse exception dump address error retrying caused alibaba otter canal parse exception canal parse exception java io io exception execute connector connect caused java io io exception execute connector connect alibaba otter canal parse driver mysql mysql query executor init mysql query executor java alibaba otter canal parse inbound mysql mysql connection query multi mysql connection java alibaba otter canal parse inbound mysql tsdb database table meta dump table meta database table meta java alibaba otter canal parse inbound mysql tsdb database table meta rollback database table meta java alibaba otter canal parse inbound mysql mysql event parser process table meta mysql event parser java alibaba otter canal parse inbound event parser event parser java java lang thread thread java info otter canal instance core canal instance successful retry environment debug mysql connection disconnected conditions
910,data mysql redis cluster redis clusters canal client data updated data existing tables mysql redis cluster data updated premise meet working principle canal meet yugong data satisfied ve understood
909,deal cloud server ip problem size network ip problem zookeeper canal registers intranet ip cloud server zookeeper large network server address ip xx result canal zookeeper client deployed cloud server small network segment agapple special network scope design considerations agapple plan support zuul situations network segment filtering canal server human flesh setting ip submitting pr
908,meta bat problem start service generated meta bat file generated mv db file big god explain mv db file canal instance global spring xml classpath spring instance xml written zk canal instance global spring xml classpath spring file instance xml local meta bat ls correct answer
907,error info spring support property placeholder configurer loading properties file path resource info spring support property placeholder configurer loading properties file path resource warn beans generic type aware property descriptor invalid java bean property connection charset accessed ambiguous write methods info otter canal instance spring canal instance spring start cannal instance info otter canal instance core canal instance start successful info otter canal instance core canal instance cannal instance null error inbound mysql rds rds binlog event parser proxy parse events error alibaba otter canal parse exception canal parse exception dump address error retrying caused alibaba otter canal parse exception canal parse exception java net socket exception socket closed caused java net socket exception socket closed java net socket input stream socket read method java net socket input stream socket read socket input stream java java net socket input stream read socket input stream java java net socket input stream read socket input stream java java io buffered input stream buffered input stream java java io buffered input stream read buffered input stream java java io buffered input stream read buffered input stream java alibaba otter canal parse driver mysql socket bio socket channel read bio socket channel java alibaba otter canal parse driver mysql utils packet manager read header packet manager java alibaba otter canal parse driver mysql mysql query executor read packet mysql query executor java alibaba otter canal parse driver mysql mysql query executor query mysql query executor java alibaba otter canal parse inbound mysql mysql connection query mysql connection java alibaba otter canal parse inbound mysql mysql connection load binlog format mysql connection java alibaba otter canal parse inbound mysql mysql connection binlog format mysql connection java alibaba otter canal parse inbound mysql mysql event parser pre dump mysql event parser java alibaba otter canal parse inbound event parser event parser java java lang thread thread java info otter canal instance core canal instance successful caused alibaba otter canal parse exception canal parse exception java net socket exception socket closed caused java net socket exception socket closed feeling active
906,version startup exception unable detect database error alibaba otter canal common alarm log alarm handler destination caused java io io exception eof encountered check database
905,support multi subscriber mode canal support multi subscriber mode maintain mark subscriber ack support multiple subscribers write data mq
904,version canal server destinations startup cpu dead loop events object version canal server starting cpu problem version canal instance global spring xml configuration classpath spring instance xml kafka integration binlog canal server cpu consumption process basically hp pid thread accounts cpu high jstack method causing deployed pressure test environment binlog download deploy cloud core machines destination cpu solve problem pool thread prio os_prio tid fdee afa nid runnable java lang thread runnable alibaba otter canal store model events init events java alibaba otter canal store memory memory event store buffer memory event store buffer java alibaba otter canal store memory memory event store buffer memory event store buffer java alibaba otter canal server embedded canal server embedded events canal server embedded java alibaba otter canal server embedded canal server embedded ack canal server embedded java locked alibaba otter canal instance spring canal instance spring alibaba otter canal server embedded canal server embedded ack canal server embedded java alibaba otter canal kafka producer canal kafka starter worker canal kafka starter java alibaba otter canal kafka producer canal kafka starter access canal kafka starter java alibaba otter canal kafka producer canal kafka starter canal kafka starter java java util concurrent thread pool executor worker thread pool executor java java util concurrent thread pool executor worker thread pool executor java java lang thread thread java thread dump enter infinite loop events object jstat minutes eden area ygc clock night started current ygc fgc started initialization stw records ygc operation binlog filter config canal instance filter druid ddl true canal instance filter query dcl true canal instance filter query dml true canal instance filter query ddl true canal instance filter table error true canal instance filter rows false canal instance filter transaction entry false canal instance global spring xml classpath spring instance xml thread stack binlog pulled pool thread prio os_prio tid ae nid runnable java lang thread runnable alibaba otter canal store helper canal event utils create position canal event utils java alibaba otter canal store memory memory event store buffer position memory event store buffer java alibaba otter canal store memory memory event store buffer position memory event store buffer java alibaba otter canal server embedded canal server embedded ack canal server embedded java locked alibaba otter canal instance spring canal instance spring alibaba otter canal server embedded canal server embedded ack canal server embedded java alibaba otter canal kafka producer canal kafka starter worker canal kafka starter java alibaba otter canal kafka producer canal kafka starter access canal kafka starter java alibaba otter canal kafka producer canal kafka starter canal kafka starter java java util concurrent thread pool executor worker thread pool executor java java util concurrent thread pool executor worker thread pool executor java java lang thread thread java pool thread prio os_prio tid ae nid runnable java lang thread runnable google common collect map maker internal map segment entry map maker internal map java google common collect computing concurrent hash map computing segment compute computing concurrent hash map java google common collect computing concurrent hash map compute computing concurrent hash map java google common collect map maker computing map adapter map maker java alibaba otter canal server embedded canal server embedded ack canal server embedded java alibaba otter canal server embedded canal server embedded ack canal server embedded java alibaba otter canal kafka producer canal kafka starter worker canal kafka starter java alibaba otter canal kafka producer canal kafka starter access canal kafka starter java alibaba otter canal kafka producer canal kafka starter canal kafka starter java java util concurrent thread pool executor worker thread pool executor java java util concurrent thread pool executor worker thread pool executor java java lang thread thread java pool thread prio os_prio tid ae nid runnable java lang thread runnable alibaba otter canal server embedded canal server embedded ack canal server embedded java locked alibaba otter canal instance spring canal instance spring alibaba otter canal server embedded canal server embedded ack canal server embedded java alibaba otter canal kafka producer canal kafka starter worker canal kafka starter java alibaba otter canal kafka producer canal kafka starter access canal kafka starter java alibaba otter canal kafka producer canal kafka starter canal kafka starter java java util concurrent thread pool executor worker thread pool executor java java util concurrent thread pool executor worker thread pool executor java java lang thread thread java rewerma question canal kafka starter worker estimates sleep time set equivalent infinite loop running result optimize modified commit bit strange don sleep wirelessly looping data problem cpu normal jdk collector
903,log file binary log file error message info otter canal instance spring canal instance spring start cannal instance info otter canal instance core canal instance start successful warn otter canal parse inbound mysql mysql event parser prepare start position position identity slave source address address xxxx port postion included false journal mysql bin position server timestamp error canal parse inbound mysql dbsync direct log fetcher error reading client socket java io io exception received error packet errno sqlstate hy errmsg log file binary log file alibaba otter canal parse inbound mysql dbsync direct log fetcher fetch direct log fetcher java alibaba otter canal parse inbound mysql mysql connection dump mysql connection java alibaba otter canal parse inbound event parser event parser java java lang thread thread java error otter canal parse inbound mysql mysql event parser dump address xxxxx error retrying caused java io io exception received error packet errno sqlstate hy errmsg log file binary log file alibaba otter canal parse inbound mysql dbsync direct log fetcher fetch direct log fetcher java alibaba otter canal parse inbound mysql mysql connection dump mysql connection java alibaba otter canal parse inbound event parser event parser java java lang thread thread java error alibaba otter canal common alarm log alarm handler destination problem binlog file meta dat master log file status file meta dat mysql bin client datas destination master status latest file mysql bin previous practice delete meta dat file start syncing data lost running problem occur solve problem mysql master sweep based strategies binlog size time log slow meta dat cleaned situation improve throughput error alibaba otter canal common alarm log alarm handler destination alibaba otter canal parse exception canal parse exception alibaba otter canal parse exception canal parse exception parse row data failed caused alibaba otter canal parse exception canal parse exception parse row data failed caused alibaba otter canal parse exception canal parse exception column size match table skstandard tbl_ lyqbbcqqjdt table structure service stuck good jump deal situation table structure change manually modifying position skip meta dat upgrade version https github alibaba canal wiki table meta tsdb column size match table problem solved hope enlighten local version column size match table daxie enlightenment solution
902,bug parallel analysis gtid initialize gtid set log context tks
901,kafka client consumption binlog appears garbled mysql bin utf 踬 encountered problem kafka sends message packet visible client deserialize receiving client kafka
900,kafka server code adjustment
899,data consumed canal client pull data determine db constantly updated https user images githubusercontent ae png latest version check error server https user images githubusercontent bf bba ae png exception occurs server client automatically resubscribes client read data consumption stopped abnormality https user images githubusercontent fad png mysql version ack problem occurs mode require confirmation ack model problem upgrading canal version
898,canal kafka output garbled cent os linux release core el _ jdk jdk linux tar gz zookeeper zookeeper tar gz kafka kafka_ tgz canal kafka canal kafka tar gz sql log follow https github alibaba canal wiki canal kafka quick start configuration kafka garbled adjust bin kafka console consumer sh bootstrap server topic mysql binlog utf bjp mysql binlog utf bjph mysql binlog utf test _ _c pb ri e_ a_cha_ y_ bi utf bjp y_ bi utf bjpi y_ bi utf beca_d _c a___ca_d__e e_ _ ptx _ _c pb kafka data delivery data packet receiving data unpacked message refer kafka implementation client kafka test java kafka client changing configuration parameters insert record mysql command bin kafka console consumer sh zookeeper topic canal packet delivered garbled running kafka client running test java receive packet
897,canal source canal kafka entry start reported abnormal error inbound mysql rds rds binlog event parser proxy dump address error retrying caused alibaba otter canal parse exception canal parse exception java net socket exception socket closed caused java net socket exception socket closed java net socket output stream socket write socket output stream java java net socket output stream write socket output stream java alibaba otter canal parse driver mysql socket bio socket channel write bio socket channel java alibaba otter canal parse driver mysql utils packet manager write body packet manager java alibaba otter canal parse driver mysql utils packet manager write body packet manager java alibaba otter canal parse driver mysql mysql query executor query mysql query executor java alibaba otter canal parse inbound mysql mysql connection query mysql connection java alibaba otter canal parse inbound mysql mysql connection load binlog format mysql connection java alibaba otter canal parse inbound mysql mysql connection binlog format mysql connection java alibaba otter canal parse inbound mysql mysql event parser pre dump mysql event parser java alibaba otter canal parse inbound event parser event parser java java lang thread thread java error alibaba otter canal common alarm log alarm handler destination mysql connection problem mysql configuration canal entry start problem socket closed caused java net socket exception socket closed
896,exec time faster canal current time delay data points wingerx data code situation points basically mysql host canal server ntp synchronize mysql time faster modify wiki focus modifying description tks
895,canal kafka data consistency problem ensure consistency data set multiple partition canal kafka rocketmq single segment global order single partition order strong association tables hash single table partition ensure order table ordered heard project author canal implementing multiple partitions table guarantee order true theory table sorted time table read real data read binglog data multiple partitions
894,keyword https cla assistant io pull badge not_signed https cla assistant io alibaba canal pull request br submission open source projects sign https cla assistant io alibaba canal pull request accept contribution br hr zhang xin git hub user git hub sign cla git hub https github articles commits linked wrong user commits linked user br signed cla status pending https cla assistant io check alibaba canal pull request https cla assistant io pull badge not_signed https cla assistant io alibaba canal pull request br submission open source projects sign https cla assistant io alibaba canal pull request accept contribution br hr zhang xin git hub user git hub sign cla git hub https github articles commits linked wrong user commits linked user br signed cla status pending https cla assistant io check alibaba canal pull request tks
893,creating deleting string table incorrect create schema_new_index_version_s_idx tb_email_auth status version table parsed time _s_idx correction method alibaba otter canal parse inbound mysql ddl simple ddl parser中的 string create_index_pattern create unique fulltext spatial string drop_index_pattern drop time multiple source code change fact simpparser removed deprecate support complicated scenes
892,kafka client alive interval
891,canal deployer cursor persistence frequency problem test client reconnects modification time meta dat updated data remains unchanged test problem test position updated causing persistent cursor client consume position server restarts reading time issue canal version alpha alpha exist problem time client consumes update curosr https github alibaba canal issues
890,parallel analysis gtid initialize gtid set log context initialize gtid set log context gtid gtid log event log event log event null string gtid log event sid string log event gno gtid set null gtid log event sid string log event gno gtid set mysql gtid set parse gtid gtid set update gtid current server gtid event override zk historical gtid set cursor server start combination time restart dump error based current main code based release commit commit dd ce ade tag canal author fronts jianghang loujh alibaba mon aug prepare release canal cherry pick parallel parsing gtid bugs commit fa ccb author winger winger gmail sat aug bug open gtid parallel parsing mode parsing errors commit cbea fe author winger winger gmail sat aug bug open gtid parallel parsing mode parsing errors position stored previous zk multiple gtid collections mysql master purged easy reproduce
889,canal start log error warn inbound mysql rds rds binlog event parser proxy prepare start position master status error inbound mysql rds rds binlog event parser proxy dump address error retrying caused alibaba otter canal parse exception canal parse exception command master status error pls check replication client privilege operation error alibaba otter canal common alarm log alarm handler destination permissions issue solve problem net ease mailbox master august agapple notifications github write closed receiving authored thread reply view git hub mute thread daxie abnormal column appears canal modify table structure size match table xx ddl open trouble enlighten document table meta tsdb
888,connector subscribe xxx work canal instance filter regex fid_standard_product server define entire library client connector subscribe fid_standard_product fid_stock_report tables tables library connector subscribe filter faq
887,canal running ack error canal ack error ack error client batch exist check server instance restart server configuration canal instance ddl isolation false destinations canal destinations db conf root dir canal conf dir conf auto scan instance dir add remove start instance canal auto scan false canal auto scan interval canal instance global mode spring canal instance global lazy false instance restart control instance server restart encounter ack exception roll project
886,canal
885,kafka topic settings support setting kafka mysql table topic glance code support topics correspond destination setting multiple topic data settings supports destination destination
884,canal instance filter regex filter java program connector subscribe actual canal monitor number tables library match performance wiki
883,canal listening change fine reporting error log event parser proxy dump address error retrying caused alibaba otter canal parse exception canal parse exception java net socket exception connection reset caused java net socket exception connection reset java net socket input stream read socket input stream java java net socket input stream read socket input stream java java io buffered input stream buffered input stream java java io buffered input stream read buffered input stream java java io buffered input stream read buffered input stream java alibaba otter canal parse driver mysql socket bio socket channel read bio socket channel java alibaba otter canal parse driver mysql utils packet manager read header packet manager java alibaba otter canal parse driver mysql mysql query executor read packet mysql query executor java alibaba otter canal parse driver mysql mysql query executor query mysql query executor java alibaba otter canal parse inbound mysql mysql connection query mysql connection java alibaba otter canal parse inbound mysql tsdb database table meta dump table meta database table meta java alibaba otter canal parse inbound mysql tsdb database table meta rollback database table meta java alibaba otter canal parse inbound mysql mysql event parser process table meta mysql event parser java alibaba otter canal parse inbound event parser event parser java java lang thread thread java error alibaba otter canal common alarm log alarm handler destination alibaba otter canal parse exception canal parse exception java net socket exception connection reset caused java net socket exception connection reset network anomaly automatically retry
