issue_id,issue_content
2393,data source stat list https user images githubusercontent png issuing sql fine version higher
2392,dependent springboot version rc mavne current version exist repository release dependent springboot version rc mavne current version exist repository release encountered problem druid good rhythm springboot turn connection pool components hope problem fight weekend weekend bocloud spring boot fast druid starter follow spring boot script compatible previous versions expected release version days released closed problem middle solution
2391,special repair startup java lang exception org springframework boot actuate endpoint mvc mvc endpoint error rely springboot rc begging springboot solution configuration tips web application configuration days release version version
2390,postgresql values query syntax supported druid version sql select values database postgresql https github alibaba druid releases tag problem fixed version
2389,druid connection pool transaction problem debugging executing execute update method sql transaction info variable set null current connection closed function multiple sql statements transaction commit rollback execution sql connection closed sql executed commit transaction solution problem wenshao
2388,character parsing problem version description character character lost formed escaped insert suntest values _asdfasdf passing parser parsed insert suntest values _asdfasdf database https github alibaba druid releases tag problem fixed version
2387,springboot druid spring monitoring documents problems wiki don hand party https github alibaba druid wiki ae upstairs friends issues time good qualified procedure
2386,druid spring boot starter nested exception java io file exception path resource opened exist version provide
2385,sql rollback database oracle connection pool configured additions deletions monitored adding breakpoints normal submission exceptions prompts displayed applied database number executions number rollbacks operations automatically rolled reason problem sql rolled connection closed transaction commits sql longer transaction committed
2384,druid sql utils sql expr supports select string sql update set sql utils sql expr sql error parse statements db type handle simple sql oracle visitor adapter mysql implemented db type parse statements null yeah null visit wrong visitor
2383,deploy multiple projects druid data source tomcat tomcat deployed projects druid data source shutdown project log warning org apache catalina loader webapp loader base clear references jdbc web application registered jdbc driver failed unregister web application stopped prevent memory leak jdbc driver forcibly unregistered
2382,resolve type conversion exceptions replication driver
2381,resolve type conversion exceptions replication driver https cla assistant io pull badge not_signed https cla assistant io alibaba druid pull request br submission open source projects sign https cla assistant io alibaba druid pull request accept contribution br hr huangwei git hub user git hub sign cla git hub https github articles commits linked wrong user commits linked user br signed cla status pending https cla assistant io check alibaba druid pull request https cla assistant io pull badge not_signed https cla assistant io alibaba druid pull request br submission open source projects sign https cla assistant io alibaba druid pull request accept contribution br hr huangwei git hub user git hub sign cla git hub https github articles commits linked wrong user commits linked user br signed cla status pending https cla assistant io check alibaba druid pull request
2380,parse enumeration type field error mysqltable sql create table procs_priv host collate utf _bin null db collate utf _bin null user collate utf _bin null routine_name character set utf null routine_type function procedure collate utf _bin null grantor collate utf _bin null proc_priv set execute alter routine grant character set utf null timestamp timestamp null current_timestamp update current_timestamp primary key host db user routine_name routine_type key grantor grantor engine isam charset utf collate utf _bin comment procedure privileges alibaba druid sql parser parser exception syntax error error collate utf _bin null expect rparen actual identifier pos column token identifier collate alibaba druid sql parser sql parser print error sql parser java alibaba druid sql parser sql parser accept sql parser java alibaba druid sql dialect mysql parser sql create table parser parse create table sql create table parser java alibaba druid sql dialect mysql parser sql statement parser parse create sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql sql utils parse statements sql utils java alibaba druid sql repository schema repository console schema repository java https github alibaba druid releases tag problem fixed version
2379,druid support sq lite database password set sq lite database encrypted sqlitepwd tool internet sqlitepwd author introduces setting password calling sq lite file encryption passed navicat premium enter password connect problem connect database durid support implement jdbc jdbc compatible lib
2378,condition update statement parsed windows jar version java string db type jdbc constants mysql oracle postgresql sql_server hive odps string sql update set client select string sql update students set test select stu_id score sql statement parser parser sql parser utils create sql statement parser sql db type sql update statement stmt sql update statement parser parse statement println stmt result code select stu_id score sql statement changed update students set test select stu_id score test result code select stu_id score test condition failed column operator add condition test https github alibaba druid releases tag problem fixed version
2377,link oracle exception create connection sql exception url jdbc oracle orcl error code java sql sql syntax error exception ora requirements keyword configuration encountered problem began sql statement missing space caused yml configuration validation query property configured incorrectly oracle select dual
2376,druid data source method stuck time connection version xml dependency group alibaba group artifact druid spring boot starter artifact version version dependency problem description continuously refreshed druid data source method debugged await moment quoted code druid data source java druid data source data source druid data source builder create build data source set driver driver data source set url place datasource url data source set username place datasource username data source set password place datasource password data source add filters stat sql exception print stack trace bug https github alibaba druid issues data source set valid connection checker sql valid connection checker don code create druid data source ps maximum number connections set default_max_active_size connection druid displays waiting wait connection waiting maximum duration connection number threads waiting number threads waiting connection number transaction starts number transactions started transaction time distribution transaction runtime distribution ms ms number connections pool number current connection pools peak number connections pool peak number connections pool clear number connections sufficient reason set data source set valid connection checker sql valid connection checker number open connections match connections remain open possession write data source set valid connection checker sql valid connection checker bug hope included version wipe wrong java data source set valid connection checker mssql valid connection checker fixed version generate mssql connection opening logical connection open total number logical connections created logical connection closure total number logical connections closed number logical connection errors total number logical connection errors generated logical connection recycling reuse logical connection recycling reuse physical connection open total number physical connection creations physical shutdown quantity total number physical shutdowns generated solve thk solved bash spring datasource erp validation query select spring datasource erp validation query timeout
2375,druid started bring ads problem druid started bring ads problem wrong built alibaba cloud advertising lazydsr fork kill druid apache authorization changed wenshao understand don kind advertising change powered logo aliyun promotion screen customers alibaba cloud sales https user images githubusercontent png kind problem turned
2374,incompatible replication driver set test borrow true replication driver running sql utils packet received time ms type conversion exception sql utils appears code reason incoming connection jdbc replication sql connection converted mysql jdbc connection impl type conversion error
2373,pieces code execution inconsistent main string args sql exception code string ids string sql select count table ids data source data source null list map string object list jdbc utils execute query data source sql ids code sql select count table ids ids list jdbc utils execute query data source sql result code correct problem code actual sql executed select count table ids pay attention single quotes
2372,springboot ga released adjust springboot dependent version rc spring boot ga released adjust springboot dependent version rc release springboot ga released adjust springboot dependent version rc spring boot ga released adjust springboot dependent version rc release arbow argan septer zhuzhaoyuan coderplay adjusted release released closed
2371,join statement parsing bug confirm druid string sql select teacher_id teacher_ join teacher_ teacher_id println wall utils validate sql sql true println wall utils validate postgres sql true problem condition sql writes sql theoretically unexecutable considered correct sql schema stat visitor parse table field throwing exception https github alibaba druid releases tag problem fixed version
2370,druid monitoring module prompt merge sql merged sql error db type postgresql druid error druid execute statement error generated mybatis prompt exception data updated database update t_task set task_name tmp task_name real_start to_date tmp real_start yyyy mm dd real_end to_date tmp real_end yyyy mm dd real_day tmp real_day pre_task tmp pre_task is_complete tmp is_complete task_num tmp task_num values tmp task_name real_start real_end real_day pre_task is_complete task_num t_task tmp mybatis configuration update update batch task parameter type java util list update t_task set task_name tmp task_name real_start to_date tmp real_start yyyy mm dd real_end to_date tmp real_end yyyy mm dd real_day tmp real_day pre_task tmp pre_task is_complete tmp is_complete task_num tmp task_num values foreach collection list item item separator item item task_name item real_start item real_end item real_day item pre_task item is_complete item task_num foreach tmp task_name real_start real_end real_day pre_task is_complete task_num t_task tmp update partial exception log error alibaba druid filter stat stat filter merge sql error db type postgresql druid sql update t_task set task_name tmp task_name real_start to_date tmp real_start yyyy mm dd real_end to_date tmp real_end yyyy mm dd real_day tmp real_day pre_task tmp pre_task is_complete tmp is_complete task_num tmp task_num values tmp task_name real_start real_end real_day pre_task is_complete task_num t_task tmp alibaba druid sql parser parser exception error pos column token values alibaba druid sql parser sql expr parser primary sql expr parser java alibaba druid sql dialect postgresql parser pg expr parser primary pg expr parser java alibaba druid sql parser sql expr parser expr sql expr parser java alibaba druid sql parser sql select parser expr sql select parser java alibaba druid sql parser sql select parser parse table source query table expr sql select parser java alibaba druid sql parser sql select parser parse table source sql select parser java alibaba druid sql parser sql select parser parse table source sql select parser java alibaba druid sql dialect postgresql parser pgsql statement parser parse update statement pgsql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql visitor parameterized output visitor utils parameterize parameterized output visitor utils java alibaba druid sql visitor parameterized output visitor utils parameterize parameterized output visitor utils java alibaba druid filter stat stat filter merge sql stat filter java alibaba druid filter stat stat filter create sql stat stat filter java alibaba druid filter stat stat filter statement prepare stat filter java alibaba druid filter filter event adapter connection_prepare statement filter event adapter java alibaba druid filter filter chain impl connection_prepare statement filter chain impl java alibaba druid proxy jdbc connection proxy impl prepare statement connection proxy impl java alibaba druid pool druid pooled connection prepare statement druid pooled connection java
2369,sql display profiles parsing uri monitoring incorrect https user images githubusercontent fb png sql execution normal displayed correctly
2368,spring boot release released configuration druid spring boot starter maven reporting error failed read artifact descriptor alibaba druid spring boot starter jar local library folders delete solve yesterday encountered unable download alibaba druid spring boot starter jar failed read artifact descriptor alibaba druid spring boot starter jar artifact org springframework boot spring boot dependencies pom rc gradle https user images githubusercontent dca dbe png maven match error change gradle operation spring boot rc jar jar modify release version download source code compile compile service local warehouse image https user images githubusercontent bf cfe png 中 image https user images githubusercontent ce fcb png modified official version temporarily delete folder gradle ignore download spring boot version existing spring boot start realse big men downstairs method follow methods project build gradle script buildscript module priority reference maven local fine global init gradle maven local adding place gmt licho notifications github gradle ignore download spring boot version existing spring boot start realse receiving commented reply view git hub https github alibaba druid issues issuecomment mute thread https github notifications unsubscribe niv ucmw tt cvw giipy lj t_lks tb quga jp zm sx wondering gradle version module depends downloading module version generally tool organization difference version jar introduce dependencies release druid spring boot starter organizations jar waiting ali iteration gmt licho notifications github wondering gradle version module depends downloading module version receiving commented reply view git hub https github alibaba druid issues issuecomment mute thread https github notifications unsubscribe niv aicpzrue su wj sev pba jks tb qga jp zm sx
2367,postgresql parsing alter table t_org alter org_name drop null error main string args string sql alter table t_org alter org_name drop null sql statement parser parser pgsql statement parser sql println parser parse statement list string error message exception thread main alibaba druid sql parser parser exception todo pos column token identifier org_name alibaba druid sql parser sql statement parser parse alter sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid not_support sql postgresql pg altersql test main pg altersql test java
2366,postgresql parsing alter table t_org alter org_name set null error pg altersql test main string args string sql alter table t_org alter org_name set null sql statement parser parser pgsql statement parser sql println parser parse statement list string error message exception thread main alibaba druid sql parser parser exception todo pos column token identifier org_name alibaba druid sql parser sql statement parser parse alter sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid not_support sql postgresql pg altersql test main pg altersql test java
2365,postgresql parsing alter table t_user rename flag flag error test pg altersql test main string args string sql alter table t_user rename flag flag sql statement parser parser pgsql statement parser sql println parser parse statement list string error message exception thread main alibaba druid sql parser parser exception todo pos column token identifier flag alibaba druid sql parser sql statement parser parse alter table rename sql statement parser java alibaba druid sql parser sql statement parser parse alter sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid not_support sql postgresql pg altersql test main pg altersql test java
2364,update sql expr java add clone https cla assistant io pull badge signed https cla assistant io alibaba druid pull request br committers signed cla https cla assistant io pull badge not_signed https cla assistant io alibaba druid pull request br submission open source projects sign https cla assistant io alibaba druid pull request accept contribution br signed cla status pending https cla assistant io check alibaba druid pull request
2363,druid xugu increase support database type virtual valley database https cla assistant io pull badge signed https cla assistant io alibaba druid pull request br committers signed cla
2362,user defined create scheduler asynchronous logic consistent druid connection pool asynchronously initializes connection problem description property invalid user customized create scheduler druid connection pool asynchronously initializes connection expectation druid connection pool asynchronously initializes connection user customizes create scheduler maintain asynchronous initialization connection logic transformation point transforming task asynchronous increase exited judged initial size reached reached task data source init transformation asynchronous create scheduler add task fake code create scheduler null create task count max create task count active count pooling count create task count max active create task count create connection task task create connection task create scheduler submit task https github alibaba druid releases tag problem fixed version
2361,druid spring boot starter initialized startup druid spring boot starter configure start project problems database accessed data source starts initialize database accessed time time consumption configuration data source started startup load https github alibaba druid issues druid spring boot starter _ versions jar downloaded enhon dependency group alibaba group artifact druid spring boot starter artifact version version dependency address download previous version downloaded vpn
2360,refactor refactor code https cla assistant io pull badge signed https cla assistant io alibaba druid pull request br committers signed cla https cla assistant io pull badge not_signed https cla assistant io alibaba druid pull request br submission open source projects sign https cla assistant io alibaba druid pull request accept contribution br signed cla status pending https cla assistant io check alibaba druid pull request
2359,update issue
2358,db alter table t_org alter column org_name drop null parsing error test code test set schema db statement parser parser db statement parser alter table t_org alter column org_name drop null list sql statement statement list parser parse statement list println statement list string error message alibaba druid sql parser parser exception todo pos column token alibaba druid sql parser sql statement parser parse alter drop sql statement parser java alibaba druid sql parser sql statement parser parse alter sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql parser test test set schema sql parser test java sun reflect method accessor impl invoke method sun reflect method accessor impl invoke method accessor impl java sun reflect delegating method accessor impl invoke delegating method accessor impl java java lang reflect method invoke method java junit framework test test test java junit framework test bare test java junit framework test result protect test result java junit framework test result test result java junit framework test result test result java junit framework test test java junit framework test suite test test suite java junit framework test suite test suite java org junit internal runners unit runner unit runner java org eclipse jdt internal junit runner unit test reference unit test reference java org eclipse jdt internal junit runner test execution test execution java org eclipse jdt internal junit runner remote test runner tests remote test runner java org eclipse jdt internal junit runner remote test runner tests remote test runner java org eclipse jdt internal junit runner remote test runner remote test runner java org eclipse jdt internal junit runner remote test runner main remote test runner java
2357,db alter table t_org alter column org_name set null parsing error title test code test set schema db statement parser parser db statement parser alter table t_org alter column org_name set null list sql statement statement list parser parse statement list println statement list string error message alibaba druid sql parser parser exception todo pos column token alibaba druid sql parser sql statement parser parse alter sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql parser test test set schema sql parser test java sun reflect method accessor impl invoke method sun reflect method accessor impl invoke method accessor impl java sun reflect delegating method accessor impl invoke delegating method accessor impl java java lang reflect method invoke method java junit framework test test test java junit framework test bare test java junit framework test result protect test result java junit framework test result test result java junit framework test result test result java junit framework test test java junit framework test suite test test suite java junit framework test suite test suite java org junit internal runners unit runner unit runner java org eclipse jdt internal junit runner unit test reference unit test reference java org eclipse jdt internal junit runner test execution test execution java org eclipse jdt internal junit runner remote test runner tests remote test runner java org eclipse jdt internal junit runner remote test runner tests remote test runner java org eclipse jdt internal junit runner remote test runner remote test runner java org eclipse jdt internal junit runner remote test runner main remote test runner java problem fixed release released https github alibaba druid releases tag problem fixed version
2356,maven relies druid spring boot starter add custom servlet add maven rely druid spring boot starter bean servlet registration bean servlet registration bean servlet registration bean kaptcha servlet validate image method execute beans initialized druid spring boot starter versions version fixed
2355,sql delete join statement parsing exception druid string sql delete teacher_ join teacher_ teacher_id teacher_id day day analysis result tables teacher_ delete teacher_ delete delete problem parsed table teacher_ considered inappropriate delete problem fixed wait version released compile snapshot https github alibaba druid releases tag problem fixed version
2354,sql monitoring monitor sql executed configuration problems sql monitoring display table table uri monitoring jdbc execution number columns sql executed druid data source check sql druid data source leaving druiddatasource monitored problem configuring driver attribute driver wrote driver_class
2353,question number connections problem description programs druid connect oracle database set minimum idle maximum active initial size program runs days checked number connections database number connections reached connection time connections program operation set clock task supplement checked connection number strange druid version oracle version jdk version query connection sql statement select ggs v_session connection leak add https github alibaba druid releases tag https github alibaba druid wiki alive_cn upgrade latest version configuration alive wenshao modification problem exists framework jfinal didn start alive link initialization code druid data source ds druid data source ds set alive true ds set initial size ds set min idle ds set max active ds set min evictable idle time millis problem setting minimum idle set maximum active initial size number connections increase number connections day program runs day reason
2352,druid spring boot starter version connected sql report error spring boot release download druid spring boot starter maven microsoft sqlserver jdbc sql server exception query timeout valid lihengming spring boot starter rc release version configure repositories pom repositories repository spring milestones spring milestones url https repo spring io libs milestone url snapshots enabled false enabled snapshots repository repositories feel component load spring boot scope druid spring boot starter supports spring boot druid spring boot starter error solved previous spring boot version hurry wait druid 加druid validation query timeout parameters solve problem error spring boot devtools hot deployment data source error querying database org springframework jdbc jdbc connection exception jdbc connection nested exception alibaba druid pool data source closed exception data source closed mon feb cst wuyan version problem check sql server reproduce lihengming error microsoft sqlserver jdbc sql server exception query timeout valid reported error spring boot devtools hot deployment data source problem problem druid spring boot devtools hot deployment adding database data problem modify code prompted error druid spring boot starter individual reference druid qq starter rc priority version actual project override version starter lihengming based project configure repositories pom downloaded central repository configured maven library alibaba cloud central warehouse maven central warehouse
2351,background auto refresh problem url refreshing uri background druid weburi json order uri order type desc count refresh seconds version druid disabled uri monitoring invalid druid monitoring removed datasource invalid bug place set refresh time setting function invalid background log seconds
2350,sql validation query executed configures idle true test borrow true viewing monitoring sql executed web starts version druid
2349,versions lost days running configuration data source initial size data source min idle data source max active data source max wait data source min evictable idle time millis data source remove abandoned true data source remove abandoned timeout data source validation query select dual data source max pool prepared statement connection size running days connection connection pool print druid data source create time active count pooling count create count destroy count count connect count connections small error active time connection connections quotes happen version time version test
2348,druid spring boot starter load combined disconf read jdbc configuration time project disconf centralized configuration management startup downloaded server classpath application properties startup fails startup reads downloaded configuration starts problem autoconfigure read jdbc configuration exception org springframework context annotation annotation config application context warn exception encountered context initialization cancelling refresh attempt org springframework beans factory bean creation exception error creating bean ds master defined path resource invocation init method failed nested exception org springframework boot autoconfigure jdbc data source properties data source bean creation exception determine embedded database driver database type embedded database supported classpath database settings loaded profile active profiles active main dependence spring boot starter parent release druid spring boot starter attachment debug log https github alibaba druid files std log lihengming zhanglei configuration file troubles wen shao potato temporarily resolved rewriting environment method replying mail lihengming caused initializing env main reason read mail configuration file pulled configuration server written jar spring boot bind configuration file environment starts druid configuration error reported picture text description solutions start spring boot configuration file pulled configuration server saved locally file spring config location parameter specifies external configuration java jar app jar spring config location admin application properties 详情 https docs spring io spring boot docs release reference htmlsingle boot features external config application property files start spring boot configuration server pull configuration append environment operation ensure initialization bean solution problem solved potato god problem disconf
2347,incomplete sql formatting problem alibaba druid sql sql utils format sql problem formatting exceptions recurrent sql java string sql select task_id task_source housedel_code del_type office_address company_code brand _code _code _name status create_time end_time creator_ucid creator_name org_code prove_id prove_time audit_ucid audit_name audit_reject_reason audit_content audit_time pass_mode sms_content sms_time lianjia_app_content lianjia_app_time sh_true_house_task office_address status order desc formatting result java format code sql utils format sql sql output result select task_id task_source housedel_code del_type office_address company_code brand _code _code _name status create_time end_time creator_ucid creator_name org_code prove_id prove_time audit_ucid audit_name audit_reject_reason audit_content audit_time pass_mode sms_content sms_time lianjia_app_content lianjia_app_time sh_true_house_task office_address status order desc uppercase formatted java format code sql utils format sql sql format option visitor feature output output result select task_id task_source housedel_code del_type office_address company_code brand _code _code _name status create_time end_time creator_ucid creator_name org_code prove_id prove_time audit_ucid audit_name audit_reject_reason audit_content audit_time pass_mode sms_content sms_time lianjia_app_content lianjia_app_time sh_true_house_task office_address status order desc output output configured sql del_type _code characters extra spaces wenshao checked problem appeared https github alibaba druid blob master src main java alibaba druid sql visitor sqlast output visitor java specific logic query column quantity called multiples println method java sqlast output visitor java item count select list number item count param count println println implemented implementation output pretty format space feature java sqlast output visitor java println pretty format print purpose adding spaces
2346,unable parse mssql create table statement primary key cluster syntax create table statement mssql parser error sql create table identity null null null primary key clustered asc https github alibaba druid releases tag problem fixed version
2345,unable parse mssql create table statement keyworld sample create statement sql mssql parser error sql create table identity null null null
2344,test idle invalid maximum connection problem version jdk springboot project spring datasource initial size spring datasource min idle spring datasource max active spring datasource max wait spring datasource time eviction runs millis spring datasource min evictable idle time millis spring datasource validation query select spring datasource test idle true spring datasource test borrow false spring datasource test false spring datasource pool prepared statements true spring datasource max pool prepared statement connection size spring datasource filters stat spring datasource connection properties druid stat merge sql true druid stat slow sql millis encountered exception mysql jdbc exceptions jdbc communications exception packet received server milliseconds packet server milliseconds longer server configured wait_timeout expiring testing connection validity application increasing server configured values client timeouts connector connection property auto reconnect true avoid problem caused mysql jdbc exceptions jdbc communications exception packet received server milliseconds packet server milliseconds longer server configured wait_timeout expiring testing connection validity application increasing server configured values client timeouts connector connection property auto reconnect true avoid problem sun reflect generated constructor accessor instance unknown source sun reflect delegating constructor accessor impl instance delegating constructor accessor impl java java lang reflect constructor instance constructor java mysql jdbc util handle instance util java mysql jdbc sql error create communications exception sql error java mysql jdbc mysql io send mysql io java mysql jdbc mysql io send command mysql io java mysql jdbc mysql io sql query direct mysql io java mysql jdbc connection impl exec sql connection impl java mysql jdbc prepared statement execute internal prepared statement java mysql jdbc prepared statement execute prepared statement java alibaba druid filter filter chain impl prepared statement_execute filter chain impl java alibaba druid filter filter event adapter prepared statement_execute filter event adapter java alibaba druid filter filter chain impl prepared statement_execute filter chain impl java alibaba druid proxy jdbc prepared statement proxy impl execute prepared statement proxy impl java alibaba druid pool druid pooled prepared statement execute druid pooled prepared statement java org apache ibatis executor statement prepared statement handler query prepared statement handler java org apache ibatis executor statement routing statement handler query routing statement handler java org apache ibatis executor simple executor query simple executor java org apache ibatis executor base executor query database base executor java org apache ibatis executor base executor query base executor java org apache ibatis executor caching executor query caching executor java org apache ibatis executor caching executor query caching executor java org apache ibatis session defaults sql session select list sql session java org apache ibatis session defaults sql session select list sql session java org apache ibatis session defaults sql session select sql session java sun reflect generated method accessor invoke unknown source sun reflect delegating method accessor impl invoke delegating meth solve exception query test idle true adding auto reconnect true handle exception test idle true active solving exception alibaba druid pool connection timeout exception wait millis active max active pressured concurrent press exception leaks investigation caused configure alive https github alibaba druid wiki alive_cn lihengming alibaba druid pool connection timeout exception wait millis active max active exception number connections filled configured parameters disconnected exception datasource set remove abandoned true datasource set remove abandoned timeout datasource set log abandoned true strange test service send number connections
2343,catalina generates leak exception alarm closing tomcat sending request insert db tomcat catalina generate leak exception alarm feb org apache catalina loader webapp loader base check thread local map leaks web application created thread local key type type failed remove web application stopped threads renewed time avoid probable memory leak deregistered driver data source bean destroy method custom listener configure destruction method responded warning hope respond specific reason feeling tomcat misreported
2342,spring boot druid set ip whitelist blacklist allowed invalidated false write exception code configuration druid monitor config address string druid_monitor_url druid bean servlet registration bean druid stat view servlet servlet registration bean bean servlet registration bean stat view servlet druid_monitor_url whitelist bean add init parameter blacklist bean add init parameter deny username bean add init parameter login username admin password bean add init parameter login password admin data cleared bean add init parameter reset enable falses bean configuration file filters config stat filter log enabled true statement executable sql log enable true statement sql pretty format true connection log enabled false data source log enabled false statement log enabled false result set log enabled false wall enabled true understanding configuration invalid access host druid html entering username password
2341,unable resolve wildcard source table subtable query sql sql select select users test expect resolve sql select test test select users test plan
2340,sql parsing problems sql reports error sql create definer root function returns charset big deterministic concat exception alibaba druid sql parser parser exception syntax error error function expect procedure actual function pos column token function alibaba druid sql parser sql parser print error sql parser java alibaba druid sql parser sql parser accept sql parser java alibaba druid sql dialect mysql parser sql statement parser parse create procedure sql statement parser java alibaba druid sql dialect mysql parser sql statement parser parse create sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql sql utils parse statements sql utils java jacktang jsqlparser test parse jsqlparser test java jacktang jsqlparser test access jsqlparser test java jacktang jsqlparser test load jsqlparser test java jacktang jsqlparser test load jsqlparser test java google common cache local cache loading reference load future local cache java google common cache local cache segment load sync local cache java google common cache local cache segment locked load local cache java google common cache local cache segment local cache java sql reports error sql create table exists src table bigint null queue_id bigint null status tinyint null primary key engine innodb auto_increment avg_row_length character set utf collate utf _general_ci checksum compression connection connect_string delay_key_write encryption insert_method max_rows min_rows pack_keys password stats_auto_recalc stats_persistent stats_sample_pages exception alibaba druid sql parser parser exception syntax error error um compression connection expect identifier actual identifier pos column token identifier compression alibaba druid sql parser sql parser print error sql parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql sql utils parse statements sql utils java jacktang jsqlparser test parse jsqlparser test java jacktang jsqlparser test access jsqlparser test java jacktang jsqlparser test load jsqlparser test java jacktang jsqlparser test load jsqlparser test java google common cache local cache loading reference load future local cache java google common cache local cache segment load sync local cache java google common cache local cache segment locked load local cache java google common cache local cache segment local cache java sql create table exists ttable bigint null auto_increment queue_id varchar null status tinyint null geometry geometry null constraint primary key constraint unique key uk_queue_id btree queue_id key_block_size fulltext key ft_status queue_id spatial spatial geometry constraint foreign key fk_test queue_id references test engine innodb exception alibaba druid sql parser parser exception syntax error error key_block_size fulltext ke expect rparen actual identifier pos column token identifier key_block_size alibaba druid sql parser sql parser print error sql parser java alibaba druid sql parser sql parser accept sql parser java alibaba druid sql dialect mysql parser sql create table parser parse create table sql create table parser java alibaba druid sql dialect mysql parser sql statement parser parse create sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql parser sql statement parser parse statement list sql statement parser java alibaba druid sql sql utils parse statements sql utils java jacktang jsqlparser test parse jsqlparser test java jacktang jsqlparser test access jsqlparser test java jacktang jsqlparser test load jsqlparser test java jacktang jsqlparser test load jsqlparser test java google common cache local cache loading reference load future local cache java google common cache local cache segment load sync local cache java google common cache local cache segment locked load local cache java google common cache local cache segment local cache java question asked solve report query timeout valid validation query timeout parameter set solve problem sql server version downloaded http repo maven org maven alibaba druid wuyan download problem solved downloading https repo maven apache org maven org springframework boot spring boot dependencies rc spring boot dependencies rc pom build failure total time finished memory failed execute goal project springboot_boss resolve dependencies project guoxun springboot_boss jar snapshot failed collect dependencies alibaba druid spring boot starter jar failed read artifact descriptor alibaba druid spring boot starter jar artifact org springframework boot spring boot dependencies pom rc central https repo maven apache org maven spring boot release druid solve problem wenshao hard work wenshao maven download spring boot release dependency group alibaba group artifact druid spring boot starter artifact version version dependency dependency https github alibaba druid releases tag problem fixed version https github alibaba druid releases tag problem fixed version maven version issues exist sql script sql drop function exists currval delimiter create function currval seq_name varchar returns declare integer set select current_value sequence seq_name delimiter parsing error java java sql sql exception sql injection violation alibaba druid sql dialect mysql ast clause sql declare statement create function currval seq_name varchar returns declare integer set select current_value sequence seq_name
2339,maven introduces druid spring boot reason druid automatically introduced starter dependency group alibaba group artifact druid spring boot starter artifact version version dependency imported jar druid open druid spring boot starter referenced druid jar exist console description binding target org springframework boot autoconfigure jdbc data source properties failed property spring datasource type alibaba druid pool druid data source reason failed convert property type java lang string required type java lang property type nested exception java lang illegal argument exception action update application configuration reference aggregation project reference module dependency group alibaba group artifact druid artifact version version dependency error change druid spring boot starter druid versions solve problem problem previous configuration lihengming encountered problem spring boot release druid spring boot starter druid spring boot starter sql server reporting query timeout valid don encountered problem upstairs sqlserver mistake springboot injected parameter remember set valid connection checker parameter solve view source code implementation requires valid connection checker mssql valid connection checker configuration alibaba druid pool vendor mssql valid connection checker parameter alibaba druid pool vendor mssql valid connection checker parameter configuration druid spring boot berry wang wuyan spring datasource druid valid connection checker alibaba druid pool vendor mssql valid connection checker lihengming druid spring boot starter sql server reporting query timeout valid problem parameter druid validation query timeout solved spring boot devtool startup data source problem modifying code hot deployment prompt data source don solve
