issue_id,issue_content
2152,代码 中 都 执行 依然 无法 得到 释放 能 通过 设置 释放 吗 connection close connection remove abandoned connection
2151,未 找到 为什么 源码 中 没有 这个 类 问题 修复 请用 新版本 sql external record format https github com alibaba druid releases tag
2150,版本 支持 达 梦 数据 吗 报错 只是 防火墙 支持 达 梦 这个 怎么 解决 啊 druid db type not support dm java lang illegal state exception db type not support dm url jdbc dm sysdba use unicode true character encoding utf at com alibaba druid wall wall filter init wall filter java at com alibaba druid pool druid data source init druid data source java at com alibaba druid pool druid data source get connection druid data source java at com alibaba druid pool druid data source get connection druid data source java at com alibaba druid pool druid data source get connection druid data source java sql wall filter
2149,怎么 理 处 什么 情况 这个 问题 怎么 解决 com alibaba druid support http stat web app stat get uri stat web app stat java uri session map full count is full com alibaba druid support http stat web app stat get uri stat web app stat java uri session map full count is full
2148,属性 版本 中 无效 吗 测试 发现 只要 开启 空闲 连接 超过 后者 时 就 会 关闭 无论 还是 这个 属性 意思 一样 吗 还是 这个 属性 就 没用 部分 配置 测试 代码 当前 活动 连接 数量 当前 空闲 连接 数量 基本 测试 秒 空闲 连接 是否 会 删除 后再 查看 池 状态 当前 活动 连接 数量 当前 空闲 连接 数量 如果 打开 行为 不完全 一直 缺 省 时 做 对比 属性 太 明白 两 属性 功能 区别 前者 似乎 能 达到 功能 保活 连接 为什么 会 加 这个 属性 呢 唯一 比较 清楚 就是 开启 确实 会 超过 将 空闲 连接 增至 数量 中 没有 更正 一下 最后 句 中 没有 说法 不正确 请 忽略 想 自己 还是 先 看下 源代码 再问 问题 感谢 问 问题 实现 源码 哪个 类 哪个 方法 找 好久 没有 找到 test idle time between eviction runs millis min evictable idle time millis test idle true false dbcp time between eviction runs millis test idle false min evictable idle time millis connection connection data source get connection connection close time unit milliseconds sleep system out println data source get active count system out println data source get pooling count time unit seconds sleep s system out println data source get active count system out println data source get pooling count keep alive dbcp druid test idle get connection https github com alibaba druid wiki keep alive cn dbcp test idle druid keep alive keep alive druid keep alive keep alive min evictable time out min idle dbcp dbcp wenshao keep alive
2147,关闭 空闲 链接 线程 循环 中 第一 链接 始终 活跃 能 触发 超过 设置 最小 空闲 时间 就 结束 循环 问题 今天 好好 一下 定时 关闭 连接 源码 发现 地方 有点 问题 循环 第一 链接 如果 始终 活跃 的话 就 可能 触发 空闲 连接 超过 设置 时间 这个 配置 这个 关闭 链接 线程 执行 这个 方法 这个 关闭 设置 方法 这个 关闭 连接 循环 只要 存活 连接 小于 超时 时间 就 终止 循环 destroy task runnable override run shrink true keep alive is remove abandoned remove abandoned remove abandoned timeout shrink check time keep alive lock lock interruptibly interrupted exception e evict count keep alive count inited check count pooling count min idle current time millis system current time millis i i pooling count i druid connection holder connection connections check time phy timeout millis phy connect time millis current time millis connection connect time millis phy connect time millis phy timeout millis evict connections connection idle millis current time millis connection last active time millis idle millis min evictable idle time millis check time i check count evict connections connection idle millis max evictable idle time millis evict connections connection keep alive keep alive connections connection i check count evict connections connection remove count evict count keep alive count remove count system arraycopy connections remove count connections pooling count remove count arrays fill connections pooling count remove count pooling count null pooling count remove count keep alive check count keep alive count lock unlock evict count i i evict count i druid connection holder item evict connections connection connection item get connection jdbc utils close connection destroy count increment and get arrays fill evict connections null keep alive count get data source stat add keep alive check count keep alive count keep order i keep alive count i i druid connection holder holer keep alive connections connection connection holer get connection holer increment keep alive check count validate false validate connection connection validate true throwable error log is debug enabled log debug keep alive err error skip validate holer set last active time millis system current time millis put holer jdbc utils close connection arrays fill keep alive connections null
2146,why xa data source in druid only support mysql driver i use jta with atomikos druid mysql connector java but get a error in runtime the log indicates that druid can not get a xa connection but get connection works well i read the source code in my sql utils i found the method create xa connection only support mysql driver to it works how you think https user images githubusercontent com d c d dd e ac e b e png https github com alibaba druid releases tag bug fixed please use version
2145,复杂 数据 类型 支持 参见 城市 名称 列表 问题 修复 请用 新版本 odps max compute https help aliyun com document detail html spm doc k gnr pc https user images githubusercontent com b e aee d c e f ffc db b png c names array string comment https github com alibaba druid releases tag
2144,打印 日志 出现 重复 配置 配置 打印 日志 如下 一模一样 知道 原因 确认 后台 执行 次 log j filter log j log j root logger warn console rolling file log j logger druid sql warn console log j logger druid sql statement debug console log j additivity druid sql false log j filter bean id log filter com alibaba druid filter logging log j filter property name statement executable sql log enable value true property name statement prepare after log enabled value false property name statement parameter set log enabled value false property name statement execute after log enabled value false property name statement close after log enabled value false property name statement execute query after log enabled value false bean debug conn pstmt executed select from sys dict where del flag order by type sort update date desc debug conn pstmt executed select from sys dict where del flag order by type sort update date desc sql
2143,连接 时 报错 连接 使用 连接 数据库 一直 提示 连接 使用 版本 后来 升级 使用 驱动 包 连接 配置 配置 驱动 启动 时 获取 不到 配置 驱动 现在 不支持 吗 升级 配置 写全 看看 记得 昨天 碰到 这个 错误 后来 升级 配置 写完 报 超速 值 无效 错误 然后 源代码 配置 还有 没 写 这个 加上 试试 druid sql server create connection sql exception url jdbc microsoft database name test error code state null java sql sql exception connect error url jdbc microsoft database name test driver com microsoft sqlserver jdbc sql server driver at com alibaba druid pool druid data source create physical connection druid data source java at com alibaba druid pool druid data source create connection thread run druid data source java druid mysql druid version version group id com microsoft sqlserver group id artifact id sqljdbc artifact id version version jdbc microsoft database name test property name driver name value com microsoft sqlserver jdbc sql server driver d property name driver name value com microsoft sqlserver jdbc sql server driver sqlserver validation query timeout
2142,设置 连接 失效 时间 无效 问题 配置 设置 如下 设置 分钟 检查 空闲 连接 没 超过 时间 设置 分钟 会 检测 连接 创建 目前 时间 是否 超过 小时 项目 启动 进行 数据库 监控 发现 空闲 连接 超过 半 小时 连接 长 时间 超过 小时 源码 看到 做 相应 关闭 但是 为什么 数据库 空闲 连接 时间 没有 按 配置 设置 时间 请问 什么 原因 这个 是否 解答 问题 今天 好好 一下 定时 关闭 连接 源码 发现 地方 有点 问题 循环 第一 链接 如果 始终 活跃 的话 就 可能 触发 空闲 连接 超过 设置 时间 这个 配置 这个 关闭 链接 线程 执行 这个 方法 这个 关闭 设置 方法 这个 关闭 连接 循环 只要 存活 连接 小于 超时 时间 就 终止 循环 druid p test on borrow false p validation query select p test idle true p min evictable idle time millis p time between eviction runs millis p initial size p max active p max wait p remove abandoned true p remove abandoned timeout time between eviction runs millis min evictable idle time millis remove abandoned true p remove abandoned timeout https github com alibaba druid wiki keep alive cn destroy task runnable override run shrink true keep alive is remove abandoned remove abandoned remove abandoned timeout shrink check time keep alive lock lock interruptibly interrupted exception e evict count keep alive count inited check count pooling count min idle current time millis system current time millis i i pooling count i druid connection holder connection connections check time phy timeout millis phy connect time millis current time millis connection connect time millis phy connect time millis phy timeout millis evict connections connection idle millis current time millis connection last active time millis idle millis min evictable idle time millis check time i check count evict connections connection idle millis max evictable idle time millis evict connections connection keep alive keep alive connections connection i check count evict connections connection remove count evict count keep alive count remove count system arraycopy connections remove count connections pooling count remove count arrays fill connections pooling count remove count pooling count null pooling count remove count keep alive check count keep alive count lock unlock evict count i i evict count i druid connection holder item evict connections connection connection item get connection jdbc utils close connection destroy count increment and get arrays fill evict connections null keep alive count get data source stat add keep alive check count keep alive count keep order i keep alive count i i druid connection holder holer keep alive connections connection connection holer get connection holer increment keep alive check count validate false validate connection connection validate true throwable error log is debug enabled log debug keep alive err error skip validate holer set last active time millis system current time millis put holer jdbc utils close connection arrays fill keep alive connections null
2141,语句 没 问题 为啥 报 这个 错 这个 合法 合同法 执行 受 影响 行 时间 说明 使用 这个 什么 数据库 尖括号 中间 应该 没有 空格 问题 修复 请用 新版本 erro rpos gt state error merge sql error db type sqlserver sql select count from wms pack box material a wms pack box b where a pb id b pb id and b state and not exists select from wms box pack detail c where c pm id a pm id and b box cid com alibaba druid sql parser parser exception erro rpos gt state sql b state b state sql ide select count from wms pack box material a wms pack box b where a pb id b pb id and b state and not exists select from wms box pack detail c where c pm id a pm id s druid wenshao sql https github com alibaba druid releases tag
2140,版本 省 略 行 版本 省 略 行 我们 利用 接口 中 一些 防 注入 检测 功能 由于 数量 比较 大 没有 打印 应该 某个 特殊 触发 这个 请 温少 看下 提供 好做 诊断 能否 提供 一下 sql d sql ast statement sql union query accept sql union query java at com alibaba druid sql ast sql object impl accept sql object impl java at com alibaba druid sql visitor sqlast output visitor visit sqlast output visitor java at com alibaba druid sql ast statement sql union query accept sql union query java n at com alibaba druid sql ast sql object impl accept sql object impl java at com alibaba druid sql visitor sqlast output visitor visit sqlast output visitor java halting process async loop died at com alibaba druid sql ast expr sql binary op expr merge sql binary op expr java at com alibaba druid sql ast expr sql binary op expr merge sql binary op expr java n at com alibaba druid sql ast expr sql binary op expr merge sql binary op expr java halting process async loop died druid wall provider check jstorm sql sql sql bug sql sql
2139,想 请 问 一下 整合 为什么 能 监控 整合 能 监控 监控 页面 监控 没有 条 数据 执行 以下 代码 每次 请求 都 顺便 销毁 当前 回话 就 监测 浏览器 没有 时 检测 不到 请问 各位 大 牛 吗 spring session spring session druid session druid jsessionid cookie bug request mapping value users method request method get list user get users http servlet request request string id request get session get id system out println id request get session invalidate user service get all
2138,情况 is very likely to create a memory leak he web application created a thread local with key of type value and a value of type value but failed to remove it when the web application was stopped is very likely to create a memory leak
2137,设置 不正确 会 进入 死 循环 比如 内 做 如下 设置 应用 正常 启动 但是 执行 会 进入 死 循环 需要 将 改为 才 能 正常 执行 建议 启动 时 先 检测 语法 是否 正确 test on borrow true validation query oracle sql bean id druid data source com alibaba druid pool druid data source init method init destroy method close property name validation query value select fr property name test on borrow value true bean log debug com alibaba druid pool druid data source get connection direct skip not validate connection debug com alibaba druid pool druid data source get connection direct skip not validate connection debug com alibaba druid pool druid data source get connection direct skip not validate connection debug com alibaba druid pool druid data source get connection direct skip not validate connection debug com alibaba druid pool druid data source get connection direct skip not validate connection debug com alibaba druid pool druid data source get connection direct skip not validate connection debug com alibaba druid pool druid data source get connection direct skip not validate connection debug com alibaba druid pool druid data source get connection direct skip not validate connection debug com alibaba druid pool druid data source get connection direct skip not validate connection debug com alibaba druid pool druid data source get connection direct skip not validate connection debug com alibaba druid pool druid data source get connection direct skip not validate connection debug com alibaba druid pool druid data source get connection direct skip not validate connection debug com alibaba druid pool druid data source get connection direct skip not validate connection validation query select from dual validation query
2136,parse the index hints clause containning multiple similar parts in mysql in mysql the syntax of the index clause is index hint list index hint it can contain multiple similar index hints eg use index idx use index idx but the statement select from tbl name use index idx use index idx con t been parsed now the commit supports the syntax mysql dialect
2135,解析 存储 过程 游标 对象 分析 时候 发现 存储 过程 中 游标 对象 没有 解析 比如 下面 存储 过程 中 等 来自 游标 对象 迭代 可是 发现 解析 结果 里面 没有 定义 游标 对象 使用 游标 添加 数据 用户 表 用户 表 结构件 谢谢 试试 sql parser oracle sql parser data flow values data name c user create or replace procedure cursor insert user inarea in number is insert user sql cursor c user is select from test user t where t active and t area inarea begin data in c user loop insert into user id name username passwd age sex level area created date version values seq user nextval data name data username data passwd data age data sex data level data area data created date end loop end sql create procedure statment sql block statement get parameters get
2134,内置 报 错 自己 报错 报错 信息 如下 spring boot m tomcat spring boot v m czh info czh springboot study application starting application v snapshot on desktop n u qko with pid d chenzhonghua apache tomcat webapps study web snapshot web inf classes started by chenzhonghua in d chenzhonghua apache tomcat bin czh info czh springboot study application the following profiles are active dev czh info o s b w s c annotation config servlet web server application context refreshing org springframework boot web servlet context annotation config servlet web server application context b b startup date root of context hierarchy czh info o h validator internal util version hv hibernate validator czh info o s c s post processor registration delegate bean post processor checker bean org springframework transaction annotation proxy transaction management configuration of type is not eligible getting processed by all bean post processors example not eligible auto proxying czh info o s c s post processor registration delegate bean post processor checker bean shiro config of type is not eligible getting processed by all bean post processors example not eligible auto proxying czh info o s c s post processor registration delegate bean post processor checker bean inner bean f f of type is not eligible getting processed by all bean post processors example not eligible auto proxying czh info o s c s post processor registration delegate bean post processor checker bean inner bean f f of type is not eligible getting processed by all bean post processors example not eligible auto proxying czh info o s c s post processor registration delegate bean post processor checker bean inner bean f a a of type is not eligible getting processed by all bean post processors example not eligible auto proxying czh info o s c s post processor registration delegate bean post processor checker bean inner bean b c d of type is not eligible getting processed by all bean post processors example not eligible auto proxying czh info o s c s post processor registration delegate bean post processor checker bean inner bean b c d of type is not eligible getting processed by all bean post processors example not eligible auto proxying czh info o s c s post processor registration delegate bean post processor checker bean inner bean fde a b of type is not eligible getting processed by all bean post processors example not eligible auto proxying czh info o s c s post processor registration delegate bean post processor checker bean druid data source configuration of type is not eligible getting processed by all bean post processors example not eligible auto proxying czh info o s c s post processor registration delegate bean post processor checker bean org springframework boot context properties configuration properties binder builder conversion service factory of type is not eligible getting processed by all bean post processors example not eligible auto proxying czh info o s c s post processor registration delegate bean post processor checker bean spring datasource org springframework boot autoconfigure jdbc data source properties of type is not eligible getting processed by all bean post processors example not eligible auto proxying czh warn o s b w s c annotation config servlet web server application context exception encountered during context initialization cancelling refresh attempt org springframework beans factory bean creation exception error creating bean with name shir filter defined in path resource bean post processor before instantiation of bean failed nested exception is org springframework beans factory unsatisfied dependency exception error creating bean with name authorization attribute source advisor defined in path resource unsatisfied dependency expressed through method authorization attribute source advisor parameter nested exception is org springframework beans factory bean creation exception error creating bean with name security manager defined in path resource bean instantiation via factory method failed nested exception is org springframework beans bean instantiation exception failed to instantiate factory method security manager threw exception nested exception is org springframework beans factory unsatisfied dependency exception error creating bean with name my shiro realm unsatisfied dependency expressed through field shiro service nested exception is org springframework beans factory unsatisfied dependency exception error creating bean with name shiro service unsatisfied dependency expressed through field role repository nested exception is org springframework beans factory bean creation exception error creating bean with name role repository cannot create inner bean inner bean a d b of type setting bean property entity manager nested exception is org springframework beans factory bean creation exception error creating bean with name inner bean a d b cannot resolve reference to bean entity manager factory setting constructor argument nested exception is org springframework beans factory unsatisfied dependency exception error creating bean with name org springframework boot autoconfigure orm jpa hibernate jpa configuration unsatisfied dependency expressed through constructor parameter nested exception is org springframework beans factory bean creation exception error creating bean with name data source could not bind properties to druid data source prefix spring datasource druid ignore invalid fields false ignore unknown fields true nested exception is org springframework boot context properties bind bind exception failed to bind properties under spring datasource druid connection init sqls to czh error o s b f s listable bean factory destroy method on bean with name org springframework boot autoconfigure internal caching metadata reader factory threw an exception java lang illegal state exception application event multicaster not initialized call refresh before multicasting events via the context org springframework boot web servlet context annotation config servlet web server application context b b startup date root of context hierarchy at org springframework context support application context get application event multicaster application context java at org springframework context support application listener detector post process before destruction application listener detector java at org springframework beans factory support disposable bean adapter destroy disposable bean adapter java at org springframework beans factory support singleton bean registry destroy bean singleton bean registry java at org springframework beans factory support singleton bean registry destroy singleton singleton bean registry java at org springframework beans factory support listable bean factory destroy singleton listable bean factory java at org springframework beans factory support singleton bean registry destroy singletons singleton bean registry java at org springframework beans factory support factory bean registry support destroy singletons factory bean registry support java at org springframework beans factory support listable bean factory destroy singletons listable bean factory java at org springframework context support application context destroy beans application context java at org springframework context support application context refresh application context java at org springframework boot web servlet context servlet web server application context refresh servlet web server application context java at org springframework boot spring application refresh spring application java at org springframework boot spring application refresh context spring application java at org springframework boot spring application run spring application java at org springframework boot web servlet support spring boot servlet initializer run spring boot servlet initializer java at org springframework boot web servlet support spring boot servlet initializer create root application context spring boot servlet initializer java at org springframework boot web servlet support spring boot servlet initializer on startup spring boot servlet initializer java at org springframework web spring servlet container initializer on startup spring servlet container initializer java at org apache catalina core standard context start internal standard context java at org apache catalina util lifecycle base start lifecycle base java at org apache catalina core container base add child internal container base java at org apache catalina core container base add child container base java at org apache catalina core standard host add child standard host java at org apache catalina startup host config deploy war host config java at org apache catalina startup host config deploy war run host config java at java util concurrent executors runnable adapter call executors java at java util concurrent future task run future task java at java util concurrent thread pool executor run worker thread pool executor java at java util concurrent thread pool executor worker run thread pool executor java at java lang thread run thread java czh info o s b a l auto configuration report logging initializer error starting application context to display the auto configuration report re run your application with debug enabled czh error o s b d logging failure analysis reporter application failed to start description binding to target failed reason failed to bind properties under spring datasource druid connection init sqls to action update your application s configuration
2133,加入 包后 报错 遇到 同样 问题 除了 降级 之外 其他 解决 方法 吗 请用 最新 版本 竟然 没有 试 解决 升级 对 springboot m druid java lang illegal state exception error processing condition on org springframework boot autoconfigure jdbc data source auto configuration pooled data source configuration at org springframework boot autoconfigure condition spring boot condition matches spring boot condition java at org springframework context annotation condition evaluator should skip condition evaluator java at org springframework context annotation configuration bean definition reader tracked condition evaluator should skip configuration bean definition reader java at org springframework context annotation configuration bean definition reader tracked condition evaluator should skip configuration bean definition reader java at org springframework context annotation configuration bean definition reader load bean definitions configuration configuration bean definition reader java at org springframework context annotation configuration bean definition reader load bean definitions configuration bean definition reader java at org springframework context annotation configuration post processor process config bean definitions configuration post processor java at org springframework context annotation configuration post processor post process bean definition registry configuration post processor java at org springframework context support post processor registration delegate invoke bean definition registry post processors post processor registration delegate java at org springframework context support post processor registration delegate invoke bean factory post processors post processor registration delegate java at org springframework context support application context invoke bean factory post processors application context java at org springframework context support application context refresh application context java at org springframework boot web servlet context servlet web server application context refresh servlet web server application context java at org springframework boot spring application refresh spring application java at org springframework boot spring application refresh context spring application java at org springframework boot spring application run spring application java at org springframework boot spring application run spring application java at org springframework boot spring application run spring application java at com xyl weixin biz spider weixin spider application main weixin spider application java at sun reflect method accessor impl invoke method at sun reflect method accessor impl invoke method accessor impl java at sun reflect delegating method accessor impl invoke delegating method accessor impl java at java lang reflect method invoke method java at org springframework boot devtools restart restart launcher run restart launcher java caused by java lang illegal state exception failed to introspect from loader at org springframework util reflection utils get declared methods reflection utils java at org springframework util reflection utils with methods reflection utils java at org springframework util reflection utils with methods reflection utils java at org springframework util reflection utils get unique declared methods reflection utils java at org springframework beans factory support autowire capable bean factory get type factory method autowire capable bean factory java at org springframework beans factory support autowire capable bean factory determine target type autowire capable bean factory java at org springframework beans factory support autowire capable bean factory predict bean type autowire capable bean factory java at org springframework beans factory support bean factory is factory bean bean factory java at org springframework beans factory support bean factory is factory bean bean factory java at org springframework boot autoconfigure condition bean type registry add bean type non alias definition bean type registry java at org springframework boot autoconfigure condition bean type registry add bean type bean type registry java at org springframework boot autoconfigure condition bean type registry update types necessary bean type registry java at org springframework boot autoconfigure condition bean type registry get names type bean type registry java at org springframework boot autoconfigure condition on bean condition collect bean names type on bean condition java at org springframework boot autoconfigure condition on bean condition get bean names type on bean condition java at org springframework boot autoconfigure condition on bean condition get matching beans on bean condition java at org springframework boot autoconfigure condition on bean condition get match outcome on bean condition java at org springframework boot autoconfigure condition spring boot condition matches spring boot condition java common frames omitted caused by java lang no def found error org springframework boot autoconfigure jdbc metadata data source pool metadata provider at java lang get declared methods method at java lang get declared methods java at java lang get declared methods java at org springframework util reflection utils get declared methods reflection utils java common frames omitted caused by java lang not found exception org springframework boot autoconfigure jdbc metadata data source pool metadata provider at java net url loader find url loader java at java lang loader load loader java at sun misc launcher app loader load launcher java at java lang loader load loader java common frames omitted info config servlet web server application context closing org springframework boot web servlet context annotation config servlet web server application context ec startup date root of context hierarchy warn config servlet web server application context exception thrown from lifecycle processor on context close java lang illegal state exception lifecycle processor not initialized call refresh before invoking lifecycle methods via the context org springframework boot web servlet context annotation config servlet web server application context ec startup date root of context hierarchy at org springframework context support application context get lifecycle processor application context java at org springframework context support application context close application context java at org springframework context support application context close application context java at org springframework boot spring application handle run failure spring application java at org springframework boot spring application run spring application java at org springframework boot spring application run spring application java at org springframework boot spring application run spring application java at com xyl weixin biz spider weixin spider application main weixin spider application java at sun reflect method accessor impl invoke method at sun reflect method accessor impl invoke method accessor impl java at sun reflect delegating method accessor impl invoke delegating method accessor impl java at java lang reflect method invoke method java at org springframework boot devtools restart restart launcher run restart launcher java error o s b f s listable bean factory destroy method on bean with name org springframework boot autoconfigure internal caching metadata reader factory threw an exception java lang illegal state exception application event multicaster not initialized call refresh before multicasting events via the context org springframework boot web servlet context annotation config servlet web server application context ec startup date root of context hierarchy at org springframework context support application context get application event multicaster application context java at org springframework context support application listener detector post process before destruction application listener detector java at org springframework beans factory support disposable bean adapter destroy disposable bean adapter java at org springframework beans factory support singleton bean registry destroy bean singleton bean registry java at org springframework beans factory support singleton bean registry destroy singleton singleton bean registry java at org springframework beans factory support listable bean factory destroy singleton listable bean factory java at org springframework beans factory support singleton bean registry destroy singletons singleton bean registry java at org springframework beans factory support factory bean registry support destroy singletons factory bean registry support java at org springframework beans factory support listable bean factory destroy singletons listable bean factory java at org springframework context support application context destroy beans application context java at org springframework context support application context close application context java at org springframework context support application context close application context java at org springframework boot spring application handle run failure spring application java at org springframework boot spring application run spring application java at org springframework boot spring application run spring application java at org springframework boot spring application run spring application java at com xyl weixin biz spider weixin spider application main weixin spider application java at sun reflect method accessor impl invoke method at sun reflect method accessor impl invoke method accessor impl java at sun reflect delegating method accessor impl invoke delegating method accessor impl java at java lang reflect method invoke method java at org springframework boot devtools restart restart launcher run restart launcher java warn o s boot spring application unable to close application context java lang illegal state exception failed to introspect from loader at org springframework util reflection utils get declared methods reflection utils java at org springframework util reflection utils with methods reflection utils java at org springframework util reflection utils with methods reflection utils java at org springframework util reflection utils get unique declared methods reflection utils java at org springframework beans factory support autowire capable bean factory get type factory method autowire capable bean factory java at org springframework beans factory support autowire capable bean factory determine target type autowire capable bean factory java at org springframework beans factory support autowire capable bean factory predict bean type autowire capable bean factory java at org springframework beans factory support bean factory is factory bean bean factory java at org springframework beans factory support listable bean factory get bean names type listable bean factory java at org springframework beans factory support listable bean factory get bean names type listable bean factory java at org springframework beans factory support listable bean factory get beans of type listable bean factory java at org springframework beans factory support listable bean factory get beans of type listable bean factory java at org springframework context support application context get beans of type application context java at org springframework boot spring application get exit code from mapped exception spring application java at org springframework boot spring application get exit code from exception spring application java at org springframework boot spring application handle exit code spring application java at org springframework boot spring application handle run failure spring application java at org springframework boot spring application run spring application java at org springframework boot spring application run spring application java at org springframework boot spring application run spring application java at com xyl weixin biz spider weixin spider application main weixin spider application java at sun reflect method accessor impl invoke method at sun reflect method accessor impl invoke method accessor impl java at sun reflect delegating method accessor impl invoke delegating method accessor impl java at java lang reflect method invoke method java at org springframework boot devtools restart restart launcher run restart launcher java caused by java lang no def found error org springframework boot autoconfigure jdbc metadata data source pool metadata provider at java lang get declared methods method at java lang get declared methods java at java lang get declared methods java at org springframework util reflection utils get declared methods reflection utils java common frames omitted caused by java lang not found exception org springframework boot autoconfigure jdbc metadata data source pool metadata provider at java net url loader find url loader java at java lang loader load loader java at sun misc launcher app loader load launcher java at java lang loader load loader java common frames omitted lihengming https github com alibaba druid issues druid spring boot starter q https mvnrepository com artifact com alibaba druid spring boot starter dependency group id com alibaba group id artifact id druid spring boot starter artifact id version version dependency
2132,获取 连接 时 请 帮忙 看下 谢谢 源码 这个 类似 问题 已经 改成 请问 这个 怎么 办 申请 连接 线程 调用 这个 可以 算 可以 算 哈 没 看出来 哪个 地方 调用 能 明示 一下 谢谢 一下 堆栈 每个 地方 好的 看看 谢谢 如果 自己 改成 会 会 什么 影响 没 影响 多谢 java sql sql exception interrupt wenshao druid caused by java sql sql exception interrupt at com alibaba druid pool druid data source get connection internal druid data source java at com alibaba druid pool druid data source get connection direct druid data source java at com alibaba druid filter filter chain impl data source connect filter chain impl java at com alibaba druid filter stat stat filter data source get connection stat filter java at com alibaba druid filter filter chain impl data source connect filter chain impl java at com alibaba druid pool druid data source get connection druid data source java at com alibaba druid pool druid data source get connection druid data source java at com alibaba druid pool druid data source get connection druid data source java at com dangdang ddframe rdb sharding jdbc sharding connection get connection internal sharding connection java at com dangdang ddframe rdb sharding jdbc sharding connection get connection sharding connection java at com dangdang ddframe rdb sharding jdbc sharding prepared statement route sql sharding prepared statement java at com dangdang ddframe rdb sharding jdbc sharding prepared statement execute sharding prepared statement java at org apache ibatis executor statement prepared statement handler query prepared statement handler java at org apache ibatis executor statement routing statement handler query routing statement handler java at sun reflect generated method accessor invoke unknown source at sun reflect delegating method accessor impl invoke delegating method accessor impl java at java lang reflect method invoke method java at org apache ibatis plugin plugin invoke plugin java at com sun proxy proxy query unknown source at org apache ibatis executor simple executor query simple executor java at org apache ibatis executor base executor query from database base executor java at org apache ibatis executor base executor query base executor java at org apache ibatis executor base executor query base executor java at org apache ibatis session defaults sql session select list sql session java at org apache ibatis session defaults sql session select list sql session java at sun reflect generated method accessor invoke unknown source at sun reflect delegating method accessor impl invoke delegating method accessor impl java at java lang reflect method invoke method java at org mybatis spring sql session template sql session interceptor invoke sql session template java druid data source get connection internal lock lock interruptibly interrupted exception e connect error count increment and get sql exception interrupt e https github com alibaba druid pull lock lock interruptibly lock lock bug interrupt bug interrupt wenshao wenshao lock lock interruptibly lock lock
2131,work out the parse of create table that contains algorithm in partiton or subpartition at the moment druid can t parse the statments as follows create table tbl name id sid name varchar partition by linear key algorithm id sid partitions partition p partition p partition p partition p create table tbl name id sid name varchar partition by linear key algorithm id sid partitions subpartition by linear key algorithm id sid subpartitions partition p subpartition s subpartition s partition p subpartition s subpartition s partition p subpartition s subpartition s partition p subpartition s subpartition s is due to the algorithm part we can skip it and don t interfere with anything https cla assistant io pull badge signed https cla assistant io alibaba druid pull request br all committers have signed the cla
